#depth	accumulation (m ice equiv)	error (%)
depth	deporate	rel_unc	comment
3305.443	0.2116	0.21739130434782608
3305.588	0.2107	0.21831988609397246
3305.733	0.2098	0.21925643469971404
3305.878	0.2088	0.22030651340996166
3306.023	0.2085	0.22062350119904078
3306.168	0.2086	0.22051773729626079
3306.314	0.2088	0.22030651340996166
3306.46	0.2089	0.2202010531354715
3306.606	0.2085	0.2158273381294964
3306.752	0.2081	0.21624219125420469
3306.898	0.2077	0.21665864227250842
3307.045	0.2074	0.21697203471552554
3307.191	0.2071	0.21728633510381457
3307.338	0.2069	0.21749637506041566
3307.485	0.2068	0.2176015473887814
3307.633	0.2072	0.2171814671814672
3307.78	0.2076	0.2167630057803468
3307.928	0.2079	0.21645021645021645
3308.075	0.2075	0.21686746987951808
3308.223	0.2068	0.2176015473887814
3308.371	0.2062	0.21823472356935014
3308.52	0.2058	0.21865889212827985
3308.668	0.2057	0.2187651920272241
3308.817	0.2056	0.2188715953307393
3308.965	0.2056	0.2188715953307393
3309.114	0.2061	0.21834061135371177
3309.263	0.2065	0.2179176755447942
3309.412	0.207	0.21739130434782608
3309.561	0.2066	0.21781219748305905
3309.711	0.206	0.2184466019417476
3309.86	0.2053	0.21919142717973694
3310.01	0.2048	0.21972656249999997
3310.159	0.2043	0.22026431718061673
3310.309	0.2039	0.22069641981363414
3310.459	0.2034	0.22123893805309733
3310.609	0.2028	0.22189349112426035
3310.759	0.2022	0.22255192878338279
3310.908	0.2016	0.2232142857142857
3311.058	0.2009	0.22399203583872573
3311.208	0.2002	0.22477522477522477
3311.358	0.1995	0.22556390977443608
3311.509	0.1992	0.22590361445783133
3311.659	0.1993	0.2207727044656297
3311.809	0.1993	0.2207727044656297
3311.959	0.1994	0.22066198595787362
3312.109	0.199	0.22110552763819094
3312.258	0.1987	0.2214393558127831
3312.408	0.1983	0.22188603126575893
3312.558	0.1981	0.22211004543160018
3312.708	0.1979	0.22233451237998988
3312.857	0.1977	0.2225594334850784
3313.007	0.1975	0.22278481012658224
3313.156	0.1972	0.2231237322515213
3313.305	0.197	0.22335025380710657
3313.455	0.1967	0.22369089984748344
3313.604	0.1964	0.21894093686354377
3313.752	0.1961	0.21927587965323814
3313.901	0.1959	0.21949974476773865
3314.049	0.1951	0.2203997949769349
3314.197	0.1943	0.2213072568193515
3314.345	0.1934	0.22233712512926576
3314.493	0.1929	0.22291342664593053
3314.64	0.1932	0.22256728778467905
3314.787	0.1934	0.22233712512926576
3314.934	0.1936	0.2221074380165289
3315.081	0.1936	0.2221074380165289
3315.227	0.1937	0.22199277232834277
3315.373	0.1937	0.22199277232834277
3315.518	0.1936	0.2221074380165289
3315.663	0.1932	0.22256728778467905
3315.808	0.1929	0.22291342664593053
3315.952	0.1926	0.22326064382139146
3316.096	0.1922	0.2237252861602497
3316.239	0.1919	0.22407503908285564
3316.382	0.1915	0.22454308093994776
3316.524	0.1912	0.2248953974895397
3316.666	0.1909	0.22001047668936619
3316.808	0.1906	0.22035676810073454
3316.949	0.1904	0.22058823529411764
3317.089	0.1897	0.22140221402214022
3317.229	0.1891	0.22210470650449501
3317.368	0.1885	0.22281167108753316
3317.507	0.1881	0.2232854864433812
3317.645	0.1879	0.22352315061202768
3317.782	0.1877	0.22376132125732554
3317.919	0.1875	0.224
3318.055	0.1871	0.21913415285943347
3318.191	0.1866	0.2197213290460879
3318.326	0.1861	0.2203116603976357
3318.46	0.1856	0.22090517241379312
3318.594	0.1846	0.22210184182015172
3318.726	0.1836	0.2233115468409586
3318.859	0.1826	0.22453450164293537
3318.99	0.1816	0.22577092511013216
3319.121	0.181	0.22099447513812157
3319.251	0.1804	0.22172949002217296
3319.38	0.1798	0.2224694104560623
3319.509	0.1793	0.2230897936419409
3319.637	0.179	0.223463687150838
3319.764	0.1786	0.22396416573348263
3319.89	0.1782	0.2244668911335578
3320.016	0.1776	0.22522522522522523
3320.141	0.1768	0.22058823529411764
3320.265	0.176	0.22159090909090912
3320.388	0.1752	0.2226027397260274
3320.511	0.1749	0.22298456260720412
3320.633	0.1747	0.22323983972524328
3320.754	0.1746	0.2233676975945017
3320.875	0.1745	0.22349570200573068
3320.994	0.1747	0.22323983972524328
3321.113	0.1753	0.2224757558471192
3321.231	0.1758	0.22184300341296928
3321.349	0.1764	0.22108843537414966
3321.465	0.1767	0.22071307300509338
3321.581	0.1765	0.22662889518413598
3321.696	0.1762	0.22701475595913737
3321.81	0.176	0.2272727272727273
3321.924	0.1758	0.22753128555176336
3322.037	0.1757	0.22766078542970974
3322.149	0.1757	0.22766078542970974
3322.26	0.1756	0.22779043280182232
3322.371	0.1756	0.22779043280182232
3322.481	0.1758	0.22753128555176336
3322.59	0.1761	0.2271436683702442
3322.698	0.1765	0.22662889518413598
3322.806	0.1769	0.22611644997173544
3322.913	0.1773	0.22560631697687533
3323.019	0.1776	0.22522522522522523
3323.125	0.1777	0.23072594259988746
3323.23	0.1778	0.23059617547806524
3323.334	0.1779	0.2304665542439573
3323.437	0.178	0.2303370786516854
3323.54	0.1792	0.22879464285714288
3323.642	0.1803	0.22739877981142542
3323.744	0.1814	0.22601984564498345
3323.845	0.1825	0.2301369863013699
3323.945	0.1835	0.22888283378746596
3324.045	0.1839	0.22838499184339314
3324.144	0.1844	0.227765726681128
3324.242	0.1849	0.22714981070849108
3324.34	0.1854	0.22653721682847897
3324.438	0.1857	0.22617124394184168
3324.534	0.1853	0.22665947112790072
3324.63	0.185	0.23243243243243242
3324.726	0.1846	0.23293607800650054
3324.821	0.1842	0.2334419109663409
3324.916	0.1838	0.2339499455930359
3325.01	0.1836	0.2342047930283224
3325.103	0.1835	0.23433242506811988
3325.196	0.1834	0.23446019629225734
3325.289	0.1833	0.23458810692853246
3325.381	0.1832	0.23471615720524017
3325.472	0.1831	0.23484434735117418
3325.564	0.1832	0.23471615720524017
3325.654	0.1832	0.23471615720524017
3325.745	0.1832	0.23471615720524017
3325.835	0.1833	0.23458810692853246
3325.924	0.1833	0.23458810692853246
3326.013	0.1829	0.235101148168398
3326.102	0.1825	0.23561643835616436
3326.19	0.1821	0.2361339923119165
3326.278	0.1817	0.23665382498624105
3326.366	0.1814	0.23704520396912898
3326.454	0.181	0.23204419889502764
3326.541	0.1805	0.2326869806094183
3326.627	0.18	0.23333333333333336
3326.714	0.1796	0.23385300668151449
3326.8	0.1791	0.23450586264656617
3326.886	0.1787	0.23503077783995524
3326.972	0.178	0.2359550561797753
3327.057	0.177	0.23728813559322037
3327.143	0.1761	0.2385008517887564
3327.228	0.1752	0.2397260273972603
3327.312	0.1743	0.23522662076878945
3327.397	0.1733	0.23658395845354876
3327.482	0.1727	0.23740590619571514
3327.566	0.1721	0.23823358512492737
3327.65	0.1716	0.23892773892773894
3327.734	0.1711	0.2396259497369959
3327.819	0.1705	0.24046920821114368
3327.902	0.17	0.2411764705882353
3327.986	0.1695	0.24188790560471976
3328.07	0.1691	0.24246008279124778
3328.154	0.1687	0.24303497332542978
3328.238	0.1683	0.24361259655377301
3328.321	0.1679	0.23823704586063135
3328.405	0.1675	0.23880597014925373
3328.489	0.1668	0.23980815347721823
3328.573	0.1662	0.24067388688327318
3328.656	0.1655	0.2416918429003021
3328.74	0.1649	0.24257125530624624
3328.824	0.1642	0.24360535931790497
3328.908	0.1636	0.24449877750611249
3328.992	0.1632	0.24509803921568626
3329.077	0.1629	0.24554941682013506
3329.161	0.1626	0.24600246002460027
3329.245	0.1624	0.24630541871921185
3329.33	0.1621	0.24676125848241828
3329.415	0.1618	0.24721878862793573
3329.5	0.1615	0.2476780185758514
3329.585	0.1612	0.24813895781637715
3329.67	0.161	0.2484472049689441
3329.756	0.1607	0.2489110143123833
3329.841	0.1604	0.2493765586034913
3329.927	0.1601	0.249843847595253
3330.013	0.16	0.25
3330.1	0.1598	0.24405506883604505
3330.186	0.1597	0.24420788979336255
3330.273	0.1595	0.2445141065830721
3330.36	0.1594	0.2446675031367629
3330.448	0.1591	0.2451288497800126
3330.536	0.1587	0.24574669187145556
3330.624	0.1582	0.24652338811630845
3330.712	0.1578	0.24714828897338403
3330.8	0.1574	0.24777636594663277
3330.889	0.1569	0.24856596558317398
3330.978	0.1564	0.24936061381074168
3331.068	0.1557	0.2504816955684008
3331.158	0.155	0.24516129032258063
3331.248	0.1544	0.24611398963730569
3331.338	0.1537	0.24723487312947298
3331.429	0.1531	0.24820378837361198
3331.52	0.1531	0.24820378837361198
3331.611	0.1531	0.24820378837361198
3331.703	0.1531	0.24820378837361198
3331.795	0.1531	0.24820378837361198
3331.888	0.1533	0.24787997390737118
3331.981	0.1535	0.247557003257329
3332.074	0.1534	0.24771838331160362
3332.168	0.1527	0.24885396201702684
3332.261	0.1519	0.25016458196181696
3332.356	0.1515	0.2508250825082508
3332.45	0.1513	0.25115664243225383
3332.545	0.1513	0.25115664243225383
3332.641	0.1513	0.25115664243225383
3332.736	0.1517	0.2504943968358602
3332.832	0.1522	0.24967148488830485
3332.929	0.1528	0.24214659685863874
3333.025	0.1533	0.24787997390737118
3333.122	0.1538	0.247074122236671
3333.22	0.1534	0.24771838331160362
3333.317	0.153	0.24183006535947713
3333.415	0.1527	0.24230517354289455
3333.513	0.1525	0.2426229508196721
3333.612	0.1524	0.2427821522309711
3333.711	0.1531	0.24167210973220113
3333.81	0.1539	0.24041585445094216
3333.909	0.1542	0.2399481193255512
3334.009	0.1534	0.24119947848761406
3334.109	0.1525	0.2426229508196721
3334.209	0.1522	0.2431011826544021
3334.31	0.1519	0.24358130348913756
3334.41	0.152	0.24342105263157895
3334.511	0.1525	0.2426229508196721
3334.612	0.1531	0.24167210973220113
3334.713	0.1532	0.2415143603133159
3334.814	0.1532	0.2415143603133159
3334.916	0.1531	0.24167210973220113
3335.018	0.1527	0.24230517354289455
3335.119	0.1523	0.24294156270518713
3335.221	0.1529	0.24198822759973837
3335.323	0.1536	0.24088541666666669
3335.425	0.1539	0.24041585445094216
3335.528	0.1539	0.24041585445094216
3335.63	0.1539	0.24041585445094216
3335.733	0.1546	0.23932729624838292
3335.835	0.1552	0.2384020618556701
3335.938	0.1558	0.2374839537869063
3336.04	0.1562	0.23687580025608193
3336.143	0.1565	0.2364217252396166
3336.246	0.1558	0.2374839537869063
3336.348	0.155	0.23870967741935484
3336.451	0.1552	0.24484536082474226
3336.554	0.1558	0.24390243902439024
3336.657	0.1566	0.24265644955300128
3336.759	0.1577	0.24096385542168672
3336.862	0.1589	0.23285084959093766
3336.965	0.1589	0.23285084959093766
3337.068	0.1588	0.23299748110831234
3337.17	0.1585	0.2334384858044164
3337.273	0.1581	0.23402909550917142
3337.375	0.1576	0.23477157360406092
3337.478	0.1576	0.23477157360406092
3337.58	0.1577	0.23462270133164234
3337.683	0.1576	0.23477157360406092
3337.785	0.1574	0.23506988564167722
3337.887	0.1572	0.2353689567430025
3337.989	0.1571	0.23551877784850414
3338.091	0.157	0.23566878980891717
3338.193	0.1568	0.23596938775510204
3338.295	0.1567	0.23611997447351626
3338.397	0.1565	0.2364217252396166
3338.498	0.1561	0.23702754644458682
3338.6	0.1557	0.23763648041104687
3338.701	0.1556	0.23778920308483292
3338.802	0.1555	0.23794212218649516
3338.903	0.1555	0.23794212218649516
3339.004	0.1558	0.2374839537869063
3339.105	0.156	0.23717948717948717
3339.205	0.1565	0.2364217252396166
3339.305	0.157	0.24203821656050956
3339.406	0.1577	0.24096385542168672
3339.506	0.159	0.2389937106918239
3339.606	0.1603	0.23705552089831566
3339.705	0.1612	0.2357320099255583
3339.805	0.162	0.2345679012345679
3339.904	0.1625	0.23384615384615384
3340.003	0.1624	0.23399014778325125
3340.102	0.1623	0.23413431916204558
3340.201	0.1627	0.23970497848801472
3340.3	0.1632	0.2389705882352941
3340.398	0.1638	0.23809523809523808
3340.496	0.1645	0.2370820668693009
3340.594	0.1651	0.23622047244094488
3340.692	0.1656	0.23550724637681159
3340.789	0.1659	0.23508137432188067
3340.887	0.1662	0.23465703971119137
3340.984	0.1663	0.23451593505712567
3341.081	0.1664	0.234375
3341.177	0.1661	0.23479831426851294
3341.274	0.1652	0.2360774818401937
3341.37	0.1644	0.2372262773722628
3341.466	0.1643	0.23737066342057211
3341.562	0.1644	0.2372262773722628
3341.657	0.1645	0.2370820668693009
3341.753	0.165	0.23636363636363636
3341.848	0.1656	0.23550724637681159
3341.943	0.166	0.23493975903614456
3342.038	0.1663	0.23451593505712567
3342.132	0.1666	0.234093637454982
3342.226	0.1669	0.2336728579988017
3342.32	0.167	0.2335329341317365
3342.414	0.1666	0.234093637454982
3342.508	0.1662	0.23465703971119137
3342.601	0.1664	0.234375
3342.694	0.1668	0.23381294964028776
3342.787	0.1671	0.2333931777378815
3342.88	0.1677	0.23852116875372692
3342.972	0.1684	0.23752969121140144
3343.064	0.1698	0.23557126030624265
3343.156	0.1711	0.23378141437755698
3343.248	0.1717	0.23296447291788003
3343.34	0.1723	0.2321532211259431
3343.431	0.1731	0.2368573079145003
3343.522	0.174	0.235632183908046
3343.613	0.175	0.23428571428571432
3343.704	0.175	0.23428571428571432
3343.794	0.1748	0.2345537757437071
3343.885	0.1746	0.23482245131729668
3343.975	0.1758	0.23890784982935154
3344.065	0.1769	0.23742227247032222
3344.154	0.1779	0.2360876897133221
3344.244	0.1784	0.23542600896860988
3344.333	0.1788	0.23489932885906042
3344.422	0.1794	0.23411371237458195
3344.511	0.1803	0.23294509151414314
3344.6	0.1812	0.2317880794701987
3344.688	0.1815	0.23140495867768598
3344.777	0.1813	0.23717595146166573
3344.865	0.1812	0.23730684326710816
3344.953	0.1815	0.23691460055096417
3345.04	0.1819	0.2363936228697086
3345.128	0.1822	0.2360043907793633
3345.215	0.1823	0.235874931431706
3345.303	0.1825	0.23561643835616436
3345.39	0.1826	0.23548740416210293
3345.477	0.1834	0.23446019629225734
3345.563	0.1842	0.2334419109663409
3345.65	0.1849	0.2325581395348837
3345.736	0.1849	0.2325581395348837
3345.823	0.1848	0.2326839826839827
3345.909	0.185	0.23243243243243242
3345.995	0.1856	0.23168103448275862
3346.081	0.1862	0.2309344790547798
3346.166	0.1865	0.23056300268096513
3346.252	0.1863	0.23081052066559313
3346.337	0.1861	0.23105857066093496
3346.423	0.1862	0.2309344790547798
3346.508	0.1867	0.23031601499732188
3346.593	0.1872	0.2297008547008547
3346.678	0.1874	0.22945570971184628
3346.763	0.1873	0.22957821676454884
3346.848	0.1873	0.22957821676454884
3346.932	0.1872	0.2297008547008547
3347.017	0.187	0.2299465240641711
3347.102	0.1869	0.2300695559122525
3347.186	0.1867	0.23031601499732188
3347.27	0.1866	0.23043944265809216
3347.355	0.1864	0.23068669527896993
3347.439	0.187	0.2299465240641711
3347.523	0.1879	0.2288451303885045
3347.607	0.1887	0.22787493375728668
3347.692	0.1888	0.22775423728813557
3347.776	0.1886	0.22799575821845175
3347.86	0.1883	0.22835900159320233
3347.944	0.1886	0.22799575821845175
3348.028	0.189	0.2275132275132275
3348.112	0.1894	0.2270327349524815
3348.196	0.1894	0.2270327349524815
3348.28	0.1893	0.22715266772319068
3348.364	0.1893	0.22715266772319068
3348.448	0.19	0.2263157894736842
3348.532	0.1909	0.2252488213724463
3348.616	0.1919	0.22407503908285564
3348.7	0.1927	0.22314478463933574
3348.784	0.1935	0.22739018087855295
3348.868	0.1942	0.2265705458290422
3348.952	0.1947	0.22598870056497172
3349.037	0.1952	0.22540983606557374
3349.121	0.1948	0.22587268993839835
3349.206	0.194	0.22680412371134018
3349.29	0.1932	0.22774327122153207
3349.375	0.1929	0.22809745982374288
3349.46	0.1932	0.22774327122153207
3349.544	0.1934	0.22233712512926576
3349.629	0.1936	0.2221074380165289
3349.714	0.1928	0.2230290456431535
3349.8	0.1919	0.22407503908285564
3349.885	0.191	0.225130890052356
3349.971	0.1907	0.2254850550603041
3350.056	0.1905	0.22572178477690286
3350.142	0.1902	0.22607781282860145
3350.228	0.189	0.22222222222222224
3350.314	0.1878	0.22364217252396168
3350.401	0.1868	0.22483940042826556
3350.488	0.1864	0.22532188841201717
3350.574	0.186	0.22580645161290325
3350.662	0.1854	0.22653721682847897
3350.749	0.1845	0.22222222222222224
3350.837	0.1835	0.223433242506812
3350.925	0.1829	0.2241662110442865
3351.013	0.1826	0.22453450164293537
3351.101	0.1823	0.22490400438837083
3351.19	0.1813	0.2261445118587976
3351.279	0.18	0.2277777777777778
3351.369	0.1788	0.22930648769574946
3351.458	0.1788	0.2237136465324385
3351.549	0.1789	0.22358859698155395
3351.639	0.179	0.223463687150838
3351.73	0.1789	0.22358859698155395
3351.821	0.1787	0.2238388360380526
3351.913	0.1787	0.2238388360380526
3352.005	0.1789	0.22358859698155395
3352.097	0.1791	0.22333891680625348
3352.19	0.1791	0.22333891680625348
3352.283	0.179	0.223463687150838
3352.377	0.179	0.22905027932960895
3352.47	0.1803	0.22739877981142542
3352.565	0.1816	0.22577092511013216
3352.659	0.183	0.22404371584699456
3352.754	0.1847	0.22198159177043855
3352.85	0.1864	0.22532188841201717
3352.945	0.1883	0.2230483271375465
3353.041	0.1902	0.22082018927444796
3353.138	0.1921	0.21863612701717858
3353.234	0.1936	0.2221074380165289
3353.331	0.1951	0.2203997949769349
3353.429	0.1963	0.21905247070809983
3353.526	0.1972	0.2231237322515213
3353.624	0.1981	0.22211004543160018
3353.721	0.199	0.22110552763819094
3353.819	0.1999	0.22011005502751374
3353.918	0.2009	0.22399203583872573
3354.016	0.2022	0.22255192878338279
3354.114	0.2034	0.22123893805309733
3354.213	0.2048	0.21972656249999997
3354.311	0.2062	0.22308438409311349
3354.41	0.2071	0.2221149203283438
3354.508	0.2073	0.2219006271104679
3354.606	0.2074	0.22179363548698167
3354.705	0.2078	0.22136669874879691
3354.803	0.2083	0.22083533365338454
3354.901	0.2089	0.22498803255146002
3354.999	0.2096	0.22423664122137404
3355.096	0.2104	0.22338403041825095
3355.194	0.211	0.22274881516587677
3355.291	0.2116	0.22211720226843099
3355.388	0.2123	0.22609514837494113
3355.485	0.2144	0.22388059701492538
3355.582	0.2164	0.22181146025878004
3355.678	0.218	0.22018348623853212
3355.774	0.2191	0.21907804655408492
3355.87	0.2202	0.21798365122615804
3355.966	0.2194	0.21877848678213307
3356.061	0.2184	0.22435897435897437
3356.156	0.2178	0.22497704315886136
3356.251	0.2177	0.22508038585209003
3356.346	0.2177	0.22508038585209003
3356.44	0.2176	0.2251838235294118
3356.535	0.2176	0.2251838235294118
3356.629	0.2176	0.22058823529411767
3356.722	0.2168	0.22140221402214022
3356.816	0.216	0.22222222222222224
3356.909	0.2154	0.22284122562674094
3357.003	0.2149	0.22335970218706375
3357.096	0.2144	0.22388059701492538
3357.188	0.2128	0.22086466165413535
3357.281	0.2107	0.2230659705742762
3357.374	0.2086	0.2253116011505273
3357.467	0.2073	0.22672455378678244
3357.559	0.206	0.22330097087378642
3357.652	0.205	0.22439024390243903
3357.744	0.2048	0.22460937499999997
3357.837	0.2045	0.22493887530562348
3357.929	0.2037	0.22582228767795778
3358.022	0.2024	0.22727272727272727
3358.115	0.2011	0.22874191944306316
3358.207	0.2011	0.22874191944306316
3358.3	0.2013	0.22851465474416294
3358.393	0.2016	0.22817460317460317
3358.487	0.2023	0.2273850716757291
3358.58	0.2029	0.22671266633809758
3358.674	0.2037	0.22582228767795778
3358.768	0.2046	0.22482893450635386
3358.862	0.2055	0.22384428223844283
3358.956	0.2069	0.222329627839536
3359.05	0.2085	0.22541966426858515
3359.145	0.2099	0.22391615054787994
3359.24	0.2103	0.22349025202092251
3359.335	0.2108	0.22296015180265655
3359.43	0.2117	0.22201228153046765
3359.526	0.2129	0.22545796148426492
3359.621	0.2141	0.2241943017281644
3359.717	0.2163	0.22191400832177532
3359.813	0.2185	0.2196796338672769
3359.909	0.2198	0.21838034576888082
3360.005	0.2196	0.21857923497267762
3360.102	0.2194	0.21877848678213307
3360.198	0.219	0.22374429223744294
3360.294	0.2186	0.2241537053979872
3360.39	0.2182	0.22456461961503207
3360.487	0.2184	0.22435897435897437
3360.583	0.2185	0.2242562929061785
3360.679	0.2185	0.2242562929061785
3360.775	0.2184	0.22435897435897437
3360.87	0.2183	0.2244617498854787
3360.966	0.2187	0.2194787379972565
3361.061	0.219	0.21917808219178084
3361.156	0.2189	0.21927820922795796
3361.251	0.218	0.22018348623853212
3361.345	0.217	0.22119815668202766
3361.439	0.2158	0.22242817423540318
3361.533	0.2144	0.22388059701492538
3361.626	0.2131	0.22524636320976066
3361.719	0.2127	0.22566995768688294
3361.812	0.2123	0.22609514837494113
3361.904	0.2121	0.2263083451202263
3361.996	0.2123	0.22138483278379653
3362.087	0.2125	0.2211764705882353
3362.178	0.2127	0.22096850023507286
3362.269	0.2129	0.22076092062000938
3362.359	0.2126	0.22107243650047034
3362.449	0.2123	0.22138483278379653
3362.538	0.2119	0.22180273714016044
3362.627	0.2112	0.22253787878787878
3362.716	0.2105	0.22327790973871736
3362.804	0.2099	0.22391615054787994
3362.892	0.2094	0.224450811843362
3362.979	0.2094	0.224450811843362
3363.066	0.2102	0.2235965746907707
3363.153	0.2107	0.2230659705742762
3363.239	0.2105	0.22327790973871736
3363.324	0.2102	0.2235965746907707
3363.41	0.2102	0.2235965746907707
3363.494	0.2105	0.22327790973871736
3363.579	0.2109	0.22285443338074917
3363.663	0.2109	0.22285443338074917
3363.746	0.2105	0.22327790973871736
3363.829	0.2101	0.2237029985721085
3363.912	0.2098	0.2240228789323165
3363.994	0.2096	0.2194656488549618
3364.076	0.2095	0.21957040572792363
3364.157	0.2093	0.21978021978021975
3364.238	0.209	0.22009569377990432
3364.319	0.2087	0.22041207474844274
3364.399	0.2083	0.22083533365338454
3364.479	0.2076	0.22157996146435452
3364.558	0.2069	0.222329627839536
3364.637	0.2062	0.22308438409311349
3364.715	0.2055	0.22384428223844283
3364.793	0.2048	0.22460937499999997
3364.871	0.2041	0.2253797158255757
3364.948	0.2046	0.21994134897360704
3365.025	0.2051	0.21940516821062894
3365.101	0.2056	0.2188715953307393
3365.177	0.2056	0.2188715953307393
3365.252	0.2053	0.21919142717973694
3365.327	0.2051	0.21940516821062894
3365.402	0.2048	0.21972656249999997
3365.476	0.2046	0.21994134897360704
3365.55	0.2044	0.22015655577299412
3365.624	0.2041	0.22048015678588925
3365.697	0.2038	0.22080471050049066
3365.77	0.2034	0.22123893805309733
3365.842	0.203	0.22167487684729062
3365.914	0.2029	0.22178413011335632
3365.985	0.2029	0.22178413011335632
3366.056	0.203	0.22167487684729062
3366.127	0.2031	0.22156573116691283
3366.198	0.203	0.22167487684729062
3366.268	0.2029	0.22178413011335632
3366.337	0.2028	0.22189349112426035
3366.407	0.2028	0.22189349112426035
3366.476	0.2031	0.22156573116691283
3366.544	0.2034	0.22123893805309733
3366.612	0.2036	0.22102161100196463
3366.68	0.2034	0.22123893805309733
3366.748	0.203	0.22167487684729062
3366.815	0.2025	0.2222222222222222
3366.882	0.2021	0.22266204849084612
3366.948	0.2019	0.22288261515601782
3367.015	0.2018	0.21803766105054506
3367.08	0.2016	0.21825396825396823
3367.146	0.2013	0.2185792349726776
3367.211	0.201	0.2189054726368159
3367.276	0.2007	0.2192326856003986
3367.34	0.2004	0.21956087824351297
3367.405	0.2	0.21999999999999997
3367.469	0.1996	0.22044088176352705
3367.532	0.1992	0.22088353413654618
3367.595	0.1988	0.22132796780684103
3367.658	0.1984	0.2217741935483871
3367.721	0.198	0.2222222222222222
3367.783	0.1975	0.22278481012658224
3367.846	0.1971	0.22323693556570268
3367.907	0.1969	0.22346368715083798
3367.969	0.1969	0.22346368715083798
3368.03	0.1969	0.22346368715083798
3368.091	0.197	0.22335025380710657
3368.152	0.1969	0.22346368715083798
3368.212	0.1965	0.2239185750636132
3368.272	0.1962	0.2242609582059123
3368.332	0.1959	0.22460438999489535
3368.392	0.1957	0.2248339294839039
3368.451	0.1959	0.22970903522205208
3368.51	0.196	0.22959183673469385
3368.569	0.1962	0.2293577981651376
3368.627	0.1964	0.22912423625254583
3368.686	0.1962	0.2293577981651376
3368.744	0.196	0.22959183673469385
3368.802	0.1959	0.22970903522205208
3368.859	0.1957	0.229943791517629
3368.916	0.1959	0.22970903522205208
3368.974	0.1961	0.22947475777664456
3369.03	0.1963	0.2292409577177789
3369.087	0.1966	0.2288911495422177
3369.144	0.1968	0.22865853658536583
3369.2	0.1971	0.228310502283105
3369.256	0.1975	0.22784810126582278
3369.312	0.1978	0.2275025278058645
3369.367	0.1981	0.2271580010095911
3369.422	0.1979	0.22738756947953512
3369.478	0.1977	0.2276176024279211
3369.533	0.1974	0.22289766970618033
3369.587	0.1971	0.22323693556570268
3369.642	0.1969	0.22346368715083798
3369.696	0.1967	0.22369089984748344
3369.75	0.1965	0.2239185750636132
3369.804	0.1963	0.22414671421293936
3369.858	0.1962	0.2242609582059123
3369.912	0.1962	0.2242609582059123
3369.965	0.1962	0.2242609582059123
3370.018	0.1962	0.2242609582059123
3370.071	0.1961	0.22437531871494135
3370.124	0.1957	0.2248339294839039
3370.177	0.1953	0.22529441884280593
3370.23	0.1949	0.22575679835813237
3370.282	0.1945	0.2262210796915167
3370.334	0.1942	0.2265705458290422
3370.386	0.194	0.22680412371134018
3370.438	0.1938	0.22703818369453044
3370.49	0.1937	0.2271553949406298
3370.541	0.1935	0.22739018087855295
3370.593	0.1932	0.22774327122153207
3370.644	0.1928	0.22821576763485477
3370.695	0.1924	0.2286902286902287
3370.746	0.192	0.22916666666666666
3370.797	0.1916	0.22964509394572025
3370.847	0.1912	0.2301255230125523
3370.898	0.1908	0.23060796645702306
3370.948	0.1904	0.23109243697478987
3370.999	0.19	0.23157894736842102
3371.049	0.1896	0.22679324894514769
3371.099	0.1892	0.22727272727272724
3371.148	0.189	0.2275132275132275
3371.198	0.1891	0.22739291380222104
3371.248	0.1891	0.22739291380222104
3371.297	0.1892	0.22727272727272724
3371.346	0.1893	0.22715266772319068
3371.396	0.1893	0.22715266772319068
3371.445	0.1895	0.22691292875989444
3371.494	0.1896	0.22679324894514769
3371.543	0.1897	0.22667369530838163
3371.591	0.1898	0.22655426765015804
3371.64	0.1898	0.22655426765015804
3371.688	0.1894	0.2270327349524815
3371.737	0.1891	0.22739291380222104
3371.785	0.1887	0.22787493375728668
3371.833	0.1883	0.22835900159320233
3371.881	0.188	0.22872340425531912
3371.929	0.188	0.22872340425531912
3371.977	0.1879	0.2288451303885045
3372.025	0.1879	0.2288451303885045
3372.072	0.1878	0.22896698615548455
3372.12	0.1878	0.22896698615548455
3372.167	0.1875	0.2293333333333333
3372.215	0.1871	0.22982362373062534
3372.262	0.1868	0.23019271948608136
3372.309	0.1865	0.23056300268096513
3372.356	0.1862	0.2309344790547798
3372.403	0.186	0.23118279569892472
3372.45	0.1861	0.23643202579258463
3372.496	0.1861	0.23643202579258463
3372.543	0.1861	0.23643202579258463
3372.59	0.1861	0.23643202579258463
3372.636	0.1862	0.2363050483351235
3372.683	0.1863	0.23617820719269994
3372.729	0.1864	0.23605150214592271
3372.775	0.1866	0.2357984994640943
3372.821	0.1867	0.23567220139260844
3372.868	0.1868	0.23554603854389722
3372.914	0.1871	0.23516835916622128
3372.96	0.1874	0.2347918890074706
3373.005	0.1877	0.2344166222695791
3373.051	0.188	0.23404255319148934
3373.097	0.1883	0.2336696760488582
3373.143	0.1884	0.2335456475583864
3373.188	0.1881	0.23391812865497075
3373.234	0.1878	0.23429179978700745
3373.279	0.1876	0.2345415778251599
3373.325	0.1873	0.23491724506139883
3373.37	0.1871	0.23516835916622128
3373.415	0.1872	0.235042735042735
3373.46	0.1875	0.23466666666666666
3373.505	0.1877	0.2344166222695791
3373.551	0.1879	0.23416711016498135
3373.596	0.1882	0.23379383634431453
3373.64	0.1883	0.2336696760488582
3373.685	0.1882	0.23379383634431453
3373.73	0.1882	0.23379383634431453
