#depth	LID	stdev (%)
depth	LID	rel_unc	comment
3019.9881	79.3781	0.1
3020.2325	79.3629	0.1
3020.4771	79.342	0.1
3020.7219	79.3238	0.1
3020.9669	79.3334	0.1
3021.2121	79.3564	0.1
3021.4576	79.3869	0.1
3021.7033	79.4134	0.1
3021.9491	79.4413	0.1
3022.1952	79.4741	0.1
3022.4415	79.5296	0.1
3022.6879	79.5794	0.1
3022.9345	79.6229	0.1
3023.1814	79.6683	0.1
3023.4284	79.7343	0.1
3023.6755	79.7959	0.1
3023.9229	79.8615	0.1
3024.1704	79.928	0.1
3024.418	79.9914	0.1
3024.6658	80.0552	0.1
3024.9138	80.1251	0.1
3025.1619	80.2057	0.1
3025.4101	80.31	0.1
3025.6585	80.4269	0.1
3025.907	80.5263	0.1
3026.1556	80.6094	0.1
3026.4043	80.6879	0.1
3026.6531	80.7491	0.1
3026.902	80.823	0.1
3027.151	80.8936	0.1
3027.4001	80.9727	0.1
3027.6493	81.0447	0.1
3027.8986	81.1315	0.1
3028.1479	81.2048	0.1
3028.3973	81.2566	0.1
3028.6468	81.2778	0.1
3028.8963	81.2851	0.1
3029.1458	81.2863	0.1
3029.3953	81.2849	0.1
3029.6449	81.2848	0.1
3029.8945	81.284	0.1
3030.1442	81.2852	0.1
3030.3938	81.2885	0.1
3030.6434	81.2871	0.1
3030.893	81.279	0.1
3031.1426	81.2513	0.1
3031.3921	81.1998	0.1
3031.6416	81.157	0.1
3031.8911	81.1162	0.1
3032.1405	81.0852	0.1
3032.3898	81.0615	0.1
3032.6391	81.0392	0.1
3032.8883	81.0142	0.1
3033.1373	80.9865	0.1
3033.3863	80.9608	0.1
3033.6352	80.9415	0.1
3033.884	80.9281	0.1
3034.1326	80.9138	0.1
3034.3811	80.8915	0.1
3034.6294	80.8715	0.1
3034.8776	80.8675	0.1
3035.1256	80.8676	0.1
3035.3735	80.8578	0.1
3035.6211	80.8438	0.1
3035.8686	80.8285	0.1
3036.1159	80.8164	0.1
3036.3629	80.8143	0.1
3036.6097	80.8165	0.1
3036.8563	80.8198	0.1
3037.1026	80.8255	0.1
3037.3486	80.8308	0.1
3037.5944	80.8421	0.1
3037.8399	80.8617	0.1
3038.0852	80.8752	0.1
3038.3301	80.8772	0.1
3038.5747	80.8921	0.1
3038.819	80.9159	0.1
3039.0629	80.9574	0.1
3039.3065	81.017	0.1
3039.5498	81.0933	0.1
3039.7927	81.1744	0.1
3040.0352	81.24	0.1
3040.2773	81.3136	0.1
3040.519	81.377	0.1
3040.7603	81.4221	0.1
3041.0012	81.4699	0.1
3041.2417	81.5073	0.1
3041.4817	81.5552	0.1
3041.7212	81.5963	0.1
3041.9603	81.6522	0.1
3042.1989	81.6994	0.1
3042.437	81.7568	0.1
3042.6747	81.8006	0.1
3042.9118	81.8516	0.1
3043.1484	81.8888	0.1
3043.3844	81.9233	0.1
3043.6199	81.9405	0.1
3043.8549	81.9552	0.1
3044.0893	81.9623	0.1
3044.3232	81.9689	0.1
3044.5564	81.9773	0.1
3044.7891	81.9869	0.1
3045.0212	82.0059	0.1
3045.2527	82.0231	0.1
3045.4836	82.0293	0.1
3045.7138	82.0344	0.1
3045.9435	82.0274	0.1
3046.1726	82.0007	0.1
3046.401	81.9612	0.1
3046.6288	81.9097	0.1
3046.856	81.8656	0.1
3047.0826	81.8099	0.1
3047.3085	81.7629	0.1
3047.5338	81.7407	0.1
3047.7585	81.7234	0.1
3047.9825	81.7059	0.1
3048.2059	81.6992	0.1
3048.4287	81.6933	0.1
3048.6508	81.6815	0.1
3048.8723	81.6693	0.1
3049.0931	81.652	0.1
3049.3134	81.6491	0.1
3049.533	81.6668	0.1
3049.7519	81.7049	0.1
3049.9703	81.7468	0.1
3050.188	81.7832	0.1
3050.4051	81.8275	0.1
3050.6215	81.8688	0.1
3050.8374	81.9001	0.1
3051.0527	81.9373	0.1
3051.2673	81.9654	0.1
3051.4813	81.982	0.1
3051.6948	81.9875	0.1
3051.9076	81.9827	0.1
3052.1199	81.9682	0.1
3052.3315	81.961	0.1
3052.5426	81.9582	0.1
3052.7531	81.9538	0.1
3052.9631	81.9447	0.1
3053.1725	81.9301	0.1
3053.3813	81.8988	0.1
3053.5896	81.853	0.1
3053.7973	81.7932	0.1
3054.0045	81.7227	0.1
3054.2112	81.6644	0.1
3054.4173	81.5888	0.1
3054.6229	81.5242	0.1
3054.828	81.4735	0.1
3055.0327	81.442	0.1
3055.2368	81.414	0.1
3055.4404	81.3819	0.1
3055.6436	81.3429	0.1
3055.8463	81.2983	0.1
3056.0485	81.2507	0.1
3056.2503	81.2029	0.1
3056.4517	81.1675	0.1
3056.6526	81.1461	0.1
3056.8531	81.14	0.1
3057.0532	81.1436	0.1
3057.2529	81.1483	0.1
3057.4522	81.1492	0.1
3057.6512	81.1443	0.1
3057.8497	81.1319	0.1
3058.0479	81.1137	0.1
3058.2458	81.0966	0.1
3058.4433	81.0817	0.1
3058.6405	81.0753	0.1
3058.8374	81.0795	0.1
3059.0339	81.0879	0.1
3059.2302	81.1006	0.1
3059.4262	81.1159	0.1
3059.622	81.132	0.1
3059.8174	81.1473	0.1
3060.0127	81.1666	0.1
3060.2077	81.1881	0.1
3060.4025	81.2211	0.1
3060.597	81.2513	0.1
3060.7914	81.2768	0.1
3060.9856	81.3036	0.1
3061.1797	81.3368	0.1
3061.3736	81.3684	0.1
3061.5673	81.4124	0.1
3061.761	81.4615	0.1
3061.9545	81.5085	0.1
3062.1479	81.5476	0.1
3062.3412	81.5768	0.1
3062.5345	81.5918	0.1
3062.7277	81.5993	0.1
3062.9209	81.5992	0.1
3063.1141	81.5944	0.1
3063.3073	81.5845	0.1
3063.5004	81.5717	0.1
3063.6936	81.5544	0.1
3063.8869	81.5327	0.1
3064.0802	81.5078	0.1
3064.2735	81.4798	0.1
3064.467	81.446	0.1
3064.6606	81.4056	0.1
3064.8543	81.3628	0.1
3065.0481	81.3213	0.1
3065.2422	81.2813	0.1
3065.4364	81.2379	0.1
3065.6307	81.1802	0.1
3065.8254	81.1371	0.1
3066.0202	81.1053	0.1
3066.2153	81.0832	0.1
3066.4106	81.0631	0.1
3066.6063	81.0454	0.1
3066.8022	81.0318	0.1
3066.9985	81.0225	0.1
3067.195	81.0185	0.1
3067.392	81.0229	0.1
3067.5892	81.0376	0.1
3067.7869	81.0514	0.1
3067.9849	81.0545	0.1
3068.1833	81.0481	0.1
3068.3821	81.0438	0.1
3068.5813	81.0447	0.1
3068.781	81.0486	0.1
3068.981	81.052	0.1
3069.1816	81.0534	0.1
3069.3825	81.051	0.1
3069.584	81.0465	0.1
3069.7859	81.0381	0.1
3069.9882	81.0292	0.1
3070.1911	81.0199	0.1
3070.3944	81.0138	0.1
3070.5983	81.0138	0.1
3070.8026	81.0203	0.1
3071.0075	81.0234	0.1
3071.2128	81.01	0.1
3071.4187	80.9825	0.1
3071.6251	80.955	0.1
3071.832	80.934	0.1
3072.0394	80.9048	0.1
3072.2473	80.8646	0.1
3072.4557	80.8134	0.1
3072.6647	80.7648	0.1
3072.8742	80.7321	0.1
3073.0842	80.6979	0.1
3073.2947	80.6664	0.1
3073.5057	80.6384	0.1
3073.7172	80.6129	0.1
3073.9292	80.5909	0.1
3074.1417	80.561	0.1
3074.3546	80.5189	0.1
3074.5681	80.459	0.1
3074.7819	80.4023	0.1
3074.9963	80.3395	0.1
3075.211	80.286	0.1
3075.4262	80.238	0.1
3075.6418	80.1989	0.1
3075.8578	80.1487	0.1
3076.0743	80.0954	0.1
3076.2911	80.0362	0.1
3076.5083	79.9741	0.1
3076.7258	79.9202	0.1
3076.9437	79.8854	0.1
3077.1619	79.8452	0.1
3077.3805	79.7999	0.1
3077.5994	79.751	0.1
3077.8186	79.7105	0.1
3078.0381	79.681	0.1
3078.2578	79.6537	0.1
3078.4779	79.6183	0.1
3078.6982	79.5849	0.1
3078.9187	79.542	0.1
3079.1395	79.4996	0.1
3079.3605	79.4558	0.1
3079.5817	79.4062	0.1
3079.8032	79.3377	0.1
3080.0248	79.2788	0.1
3080.2466	79.2183	0.1
3080.4685	79.155	0.1
3080.6907	79.088	0.1
3080.9129	79.005	0.1
3081.1353	78.938	0.1
3081.3578	78.8587	0.1
3081.5804	78.7835	0.1
3081.8031	78.6821	0.1
3082.0259	78.6098	0.1
3082.2488	78.5463	0.1
3082.4717	78.4934	0.1
3082.6946	78.447	0.1
3082.9176	78.4115	0.1
3083.1406	78.3732	0.1
3083.3637	78.3451	0.1
3083.5867	78.3159	0.1
3083.8097	78.2904	0.1
3084.0327	78.2737	0.1
3084.2556	78.2575	0.1
3084.4785	78.2433	0.1
3084.7014	78.2344	0.1
3084.9241	78.23	0.1
3085.1468	78.2342	0.1
3085.3694	78.2501	0.1
3085.5918	78.2751	0.1
3085.8141	78.3254	0.1
3086.0363	78.3833	0.1
3086.2584	78.4681	0.1
3086.4802	78.5524	0.1
3086.7019	78.6535	0.1
3086.9235	78.791	0.1
3087.1448	78.8945	0.1
3087.3659	78.9861	0.1
3087.5868	79.0751	0.1
3087.8075	79.1646	0.1
3088.0279	79.2691	0.1
3088.2481	79.3981	0.1
3088.468	79.5159	0.1
3088.6876	79.6218	0.1
3088.907	79.7146	0.1
3089.126	79.7989	0.1
3089.3448	79.8746	0.1
3089.5632	79.943	0.1
3089.7813	80.0019	0.1
3089.9991	80.0421	0.1
3090.2165	80.0613	0.1
3090.4336	80.0729	0.1
3090.6503	80.0893	0.1
3090.8666	80.1116	0.1
3091.0826	80.1409	0.1
3091.2981	80.1747	0.1
3091.5133	80.202	0.1
3091.7281	80.225	0.1
3091.9425	80.2414	0.1
3092.1565	80.2554	0.1
3092.37	80.2629	0.1
3092.5832	80.2653	0.1
3092.7959	80.2666	0.1
3093.0082	80.2666	0.1
3093.22	80.2732	0.1
3093.4314	80.2912	0.1
3093.6424	80.3155	0.1
3093.853	80.3426	0.1
3094.0631	80.3715	0.1
3094.2728	80.4024	0.1
3094.482	80.436	0.1
3094.6907	80.4674	0.1
3094.8991	80.4962	0.1
3095.107	80.533	0.1
3095.3144	80.5818	0.1
3095.5214	80.6413	0.1
3095.7279	80.7154	0.1
3095.934	80.8108	0.1
3096.1397	80.8995	0.1
3096.3449	81.0234	0.1
3096.5496	81.1376	0.1
3096.754	81.2126	0.1
3096.9579	81.2917	0.1
3097.1613	81.3709	0.1
3097.3644	81.4353	0.1
3097.567	81.5108	0.1
3097.7692	81.5636	0.1
3097.9709	81.6255	0.1
3098.1723	81.6832	0.1
3098.3732	81.7649	0.1
3098.5737	81.837	0.1
3098.7739	81.8808	0.1
3098.9736	81.9154	0.1
3099.1729	81.9231	0.1
3099.3719	81.9046	0.1
3099.5704	81.8779	0.1
3099.7686	81.8383	0.1
3099.9664	81.8036	0.1
3100.1639	81.7707	0.1
3100.361	81.7546	0.1
3100.5577	81.74	0.1
3100.7541	81.726	0.1
3100.9502	81.7053	0.1
3101.1459	81.6892	0.1
3101.3413	81.6806	0.1
3101.5364	81.6637	0.1
3101.7312	81.6399	0.1
3101.9256	81.5972	0.1
3102.1198	81.5454	0.1
3102.3137	81.4964	0.1
3102.5073	81.4621	0.1
3102.7007	81.4214	0.1
3102.8938	81.3834	0.1
3103.0867	81.3441	0.1
3103.2793	81.3022	0.1
3103.4717	81.2579	0.1
3103.6638	81.2174	0.1
3103.8558	81.1821	0.1
3104.0475	81.1474	0.1
3104.239	81.113	0.1
3104.4304	81.0782	0.1
3104.6215	81.0416	0.1
3104.8125	80.9982	0.1
3105.0033	80.9605	0.1
3105.1939	80.9208	0.1
3105.3844	80.8811	0.1
3105.5748	80.8417	0.1
3105.765	80.8042	0.1
3105.955	80.7674	0.1
3106.1449	80.7436	0.1
3106.3347	80.7265	0.1
3106.5244	80.716	0.1
3106.714	80.708	0.1
3106.9035	80.6967	0.1
3107.0928	80.6865	0.1
3107.2821	80.6781	0.1
3107.4713	80.6728	0.1
3107.6604	80.6759	0.1
3107.8494	80.6899	0.1
3108.0384	80.7088	0.1
3108.2272	80.7208	0.1
3108.416	80.7249	0.1
3108.6048	80.7383	0.1
3108.7935	80.7647	0.1
3108.9822	80.7939	0.1
3109.1708	80.812	0.1
3109.3594	80.8212	0.1
3109.5479	80.8282	0.1
3109.7364	80.8347	0.1
3109.9249	80.8419	0.1
3110.1133	80.8531	0.1
3110.3018	80.8736	0.1
3110.4902	80.8886	0.1
3110.6786	80.8928	0.1
3110.867	80.886	0.1
3111.0554	80.8708	0.1
3111.2438	80.8441	0.1
3111.4322	80.8283	0.1
3111.6206	80.8209	0.1
3111.8091	80.8064	0.1
3111.9975	80.7804	0.1
3112.1859	80.7482	0.1
3112.3744	80.7302	0.1
3112.5629	80.736	0.1
3112.7514	80.7481	0.1
3112.9399	80.7573	0.1
3113.1285	80.7655	0.1
3113.3171	80.7693	0.1
3113.5057	80.7689	0.1
3113.6943	80.7593	0.1
3113.883	80.7432	0.1
3114.0717	80.7214	0.1
3114.2605	80.6873	0.1
3114.4493	80.6507	0.1
3114.6382	80.6177	0.1
3114.8271	80.5941	0.1
3115.016	80.5892	0.1
3115.205	80.5965	0.1
3115.394	80.621	0.1
3115.5831	80.634	0.1
3115.7722	80.6308	0.1
3115.9614	80.6118	0.1
3116.1506	80.5986	0.1
3116.3399	80.5885	0.1
3116.5293	80.5801	0.1
3116.7187	80.57	0.1
3116.9081	80.565	0.1
3117.0976	80.5771	0.1
3117.2872	80.5973	0.1
3117.4768	80.5972	0.1
3117.6664	80.5817	0.1
3117.8561	80.5589	0.1
3118.0459	80.5413	0.1
3118.2357	80.5268	0.1
3118.4256	80.5119	0.1
3118.6155	80.5026	0.1
3118.8054	80.4963	0.1
3118.9955	80.4905	0.1
3119.1855	80.4808	0.1
3119.3756	80.4685	0.1
3119.5658	80.4499	0.1
3119.7559	80.4249	0.1
3119.9462	80.413	0.1
3120.1364	80.4087	0.1
3120.3267	80.4071	0.1
3120.5171	80.4111	0.1
3120.7074	80.4307	0.1
3120.8978	80.4637	0.1
3121.0882	80.5059	0.1
3121.2787	80.5439	0.1
3121.4692	80.5581	0.1
3121.6597	80.5573	0.1
3121.8502	80.5336	0.1
3122.0407	80.5018	0.1
3122.2313	80.4927	0.1
3122.4218	80.5075	0.1
3122.6124	80.5401	0.1
3122.803	80.5654	0.1
3122.9936	80.5885	0.1
3123.1842	80.6111	0.1
3123.3749	80.631	0.1
3123.5655	80.6533	0.1
3123.7561	80.6891	0.1
3123.9468	80.7409	0.1
3124.1374	80.8016	0.1
3124.328	80.8648	0.1
3124.5187	80.9314	0.1
3124.7093	80.9982	0.1
3124.8999	81.0642	0.1
3125.0905	81.1292	0.1
3125.2812	81.1953	0.1
3125.4718	81.2468	0.1
3125.6623	81.3027	0.1
3125.8529	81.3483	0.1
3126.0435	81.3864	0.1
3126.234	81.4276	0.1
3126.4246	81.4444	0.1
3126.6151	81.4552	0.1
3126.8056	81.4609	0.1
3126.996	81.461	0.1
3127.1865	81.4482	0.1
3127.3769	81.419	0.1
3127.5673	81.3841	0.1
3127.7577	81.3507	0.1
3127.948	81.3119	0.1
3128.1384	81.2667	0.1
3128.3287	81.2257	0.1
3128.5189	81.1668	0.1
3128.7092	81.1017	0.1
3128.8994	81.0497	0.1
3129.0895	81.0133	0.1
3129.2797	80.9944	0.1
3129.4698	80.9819	0.1
3129.6598	80.9834	0.1
3129.8499	81.0013	0.1
3130.0398	81.0279	0.1
3130.2298	81.0746	0.1
3130.4197	81.117	0.1
3130.6095	81.145	0.1
3130.7993	81.1724	0.1
3130.9891	81.1882	0.1
3131.1788	81.1915	0.1
3131.3684	81.1894	0.1
3131.5581	81.1873	0.1
3131.7476	81.1836	0.1
3131.9371	81.1875	0.1
3132.1266	81.2011	0.1
3132.316	81.2291	0.1
3132.5054	81.2441	0.1
3132.6947	81.2405	0.1
3132.884	81.2166	0.1
3133.0732	81.1857	0.1
3133.2623	81.1516	0.1
3133.4514	81.111	0.1
3133.6405	81.0704	0.1
3133.8295	81.0081	0.1
3134.0184	80.9418	0.1
3134.2073	80.8811	0.1
3134.3961	80.8254	0.1
3134.5849	80.7832	0.1
3134.7736	80.7333	0.1
3134.9622	80.6869	0.1
3135.1508	80.6469	0.1
3135.3394	80.6141	0.1
3135.5279	80.5895	0.1
3135.7163	80.5536	0.1
3135.9046	80.5127	0.1
3136.0929	80.4774	0.1
3136.2812	80.4546	0.1
3136.4694	80.445	0.1
3136.6575	80.4299	0.1
3136.8455	80.4079	0.1
3137.0335	80.3918	0.1
3137.2215	80.381	0.1
3137.4094	80.3764	0.1
3137.5972	80.377	0.1
3137.7849	80.386	0.1
3137.9727	80.404	0.1
3138.1603	80.4236	0.1
3138.3479	80.4521	0.1
3138.5354	80.4834	0.1
3138.7229	80.5053	0.1
3138.9103	80.5246	0.1
3139.0976	80.5336	0.1
3139.2849	80.5343	0.1
3139.4721	80.5276	0.1
3139.6593	80.5161	0.1
3139.8464	80.4927	0.1
3140.0334	80.4574	0.1
3140.2204	80.4213	0.1
3140.4073	80.3758	0.1
3140.5942	80.3332	0.1
3140.7809	80.2999	0.1
3140.9677	80.255	0.1
3141.1544	80.2075	0.1
3141.341	80.1684	0.1
3141.5275	80.1192	0.1
3141.714	80.0693	0.1
3141.9005	80.0134	0.1
3142.0868	79.9482	0.1
3142.2732	79.8743	0.1
3142.4594	79.8135	0.1
3142.6456	79.7362	0.1
3142.8318	79.6432	0.1
3143.0179	79.5865	0.1
3143.2039	79.5452	0.1
3143.3899	79.514	0.1
3143.5758	79.4893	0.1
3143.7617	79.4653	0.1
3143.9475	79.4317	0.1
3144.1332	79.3796	0.1
3144.3189	79.336	0.1
3144.5046	79.3001	0.1
3144.6902	79.2682	0.1
3144.8757	79.2397	0.1
3145.0612	79.2059	0.1
3145.2466	79.1649	0.1
3145.432	79.1372	0.1
3145.6173	79.1159	0.1
3145.8026	79.1006	0.1
3145.9878	79.0948	0.1
3146.173	79.0931	0.1
3146.3581	79.0953	0.1
3146.5432	79.1015	0.1
3146.7282	79.1021	0.1
3146.9132	79.0971	0.1
3147.0981	79.0958	0.1
3147.283	79.1176	0.1
3147.4678	79.1553	0.1
3147.6526	79.1997	0.1
3147.8374	79.2493	0.1
3148.0221	79.3032	0.1
3148.2067	79.3675	0.1
3148.3913	79.4213	0.1
3148.5759	79.4791	0.1
3148.7604	79.5428	0.1
3148.9448	79.6093	0.1
3149.1293	79.6735	0.1
3149.3137	79.7288	0.1
3149.498	79.7686	0.1
3149.6823	79.8049	0.1
3149.8665	79.8338	0.1
3150.0508	79.8592	0.1
3150.2349	79.8905	0.1
3150.4191	79.9242	0.1
3150.6031	79.9467	0.1
3150.7872	79.9552	0.1
3150.9712	79.9547	0.1
3151.1552	79.9516	0.1
3151.3391	79.9438	0.1
3151.523	79.9342	0.1
3151.7069	79.9261	0.1
3151.8907	79.9182	0.1
3152.0745	79.9041	0.1
3152.2582	79.8868	0.1
3152.4419	79.8745	0.1
3152.6256	79.8687	0.1
3152.8093	79.8661	0.1
3152.9929	79.8664	0.1
3153.1764	79.8692	0.1
3153.36	79.8754	0.1
3153.5435	79.8876	0.1
3153.727	79.9023	0.1
3153.9104	79.924	0.1
3154.0939	79.9479	0.1
3154.2772	79.9736	0.1
3154.4606	79.9995	0.1
3154.6439	80.0259	0.1
3154.8272	80.0573	0.1
3155.0105	80.0748	0.1
3155.1938	80.0823	0.1
3155.377	80.0838	0.1
3155.5602	80.0783	0.1
3155.7434	80.0655	0.1
3155.9265	80.045	0.1
3156.1097	80.0205	0.1
3156.2928	79.9879	0.1
3156.4759	79.9641	0.1
3156.659	79.9459	0.1
3156.842	79.9308	0.1
3157.025	79.9123	0.1
3157.208	79.8964	0.1
3157.391	79.8805	0.1
3157.574	79.8637	0.1
3157.757	79.8487	0.1
3157.9399	79.846	0.1
3158.1229	79.8405	0.1
3158.3058	79.8328	0.1
3158.4887	79.8224	0.1
3158.6716	79.8146	0.1
3158.8545	79.8113	0.1
3159.0374	79.8155	0.1
3159.2202	79.8276	0.1
3159.4031	79.8572	0.1
3159.5859	79.8967	0.1
3159.7688	79.9448	0.1
3159.9516	80.0136	0.1
3160.1344	80.0776	0.1
3160.3173	80.1384	0.1
3160.5001	80.1709	0.1
3160.6829	80.1961	0.1
3160.8657	80.2133	0.1
3161.0485	80.2209	0.1
3161.2313	80.235	0.1
3161.4141	80.263	0.1
3161.5969	80.293	0.1
3161.7797	80.3333	0.1
3161.9626	80.3662	0.1
3162.1454	80.3936	0.1
3162.3282	80.4182	0.1
3162.511	80.4337	0.1
3162.6938	80.4448	0.1
3162.8767	80.4519	0.1
3163.0595	80.4619	0.1
3163.2423	80.4749	0.1
3163.4252	80.4993	0.1
3163.608	80.5439	0.1
3163.7909	80.6269	0.1
3163.9738	80.705	0.1
3164.1566	80.7847	0.1
3164.3395	80.8651	0.1
3164.5224	80.9385	0.1
3164.7054	81.0034	0.1
3164.8883	81.0762	0.1
3165.0713	81.1291	0.1
3165.2542	81.1732	0.1
3165.4372	81.2195	0.1
3165.6202	81.2713	0.1
3165.8032	81.326	0.1
3165.9863	81.393	0.1
3166.1694	81.4429	0.1
3166.3525	81.4867	0.1
3166.5356	81.5256	0.1
3166.7187	81.5571	0.1
3166.9019	81.5757	0.1
3167.0851	81.5728	0.1
3167.2683	81.5583	0.1
3167.4516	81.543	0.1
3167.6348	81.5251	0.1
3167.8182	81.5127	0.1
3168.0015	81.503	0.1
3168.1849	81.498	0.1
3168.3683	81.4933	0.1
3168.5518	81.4907	0.1
3168.7353	81.4957	0.1
3168.9188	81.5082	0.1
3169.1024	81.5361	0.1
3169.286	81.5806	0.1
3169.4696	81.6355	0.1
3169.6533	81.6801	0.1
3169.8371	81.7248	0.1
3170.0208	81.7537	0.1
3170.2047	81.7823	0.1
3170.3885	81.8301	0.1
3170.5725	81.8902	0.1
3170.7564	81.9512	0.1
3170.9405	82.0103	0.1
3171.1245	82.0407	0.1
3171.3087	82.0656	0.1
3171.4928	82.0935	0.1
3171.6771	82.1411	0.1
3171.8614	82.1913	0.1
3172.0457	82.2524	0.1
3172.2301	82.3242	0.1
3172.4146	82.417	0.1
3172.5991	82.4792	0.1
3172.7837	82.5239	0.1
3172.9683	82.5569	0.1
3173.153	82.5956	0.1
3173.3378	82.6259	0.1
3173.5227	82.6478	0.1
3173.7075	82.6595	0.1
3173.8925	82.6724	0.1
3174.0775	82.7099	0.1
3174.2626	82.7645	0.1
3174.4478	82.8144	0.1
3174.6331	82.8688	0.1
3174.8184	82.9337	0.1
3175.0038	82.9778	0.1
3175.1892	83.0224	0.1
3175.3748	83.0774	0.1
3175.5604	83.1247	0.1
3175.7461	83.1614	0.1
3175.9318	83.1769	0.1
3176.1177	83.1945	0.1
3176.3036	83.2155	0.1
3176.4896	83.2409	0.1
3176.6757	83.2751	0.1
3176.8619	83.3155	0.1
3177.0482	83.3582	0.1
3177.2346	83.4013	0.1
3177.421	83.4439	0.1
3177.6075	83.4856	0.1
3177.7942	83.5238	0.1
3177.9809	83.5581	0.1
3178.1677	83.5931	0.1
3178.3546	83.6232	0.1
3178.5416	83.6401	0.1
3178.7287	83.6407	0.1
3178.9159	83.6282	0.1
3179.1031	83.613	0.1
3179.2905	83.5943	0.1
3179.478	83.5757	0.1
3179.6656	83.5572	0.1
3179.8533	83.5422	0.1
3180.041	83.5285	0.1
3180.2289	83.5125	0.1
3180.4169	83.4883	0.1
3180.605	83.4504	0.1
3180.7932	83.4049	0.1
3180.9815	83.3646	0.1
3181.1699	83.3413	0.1
3181.3584	83.3272	0.1
3181.547	83.3222	0.1
3181.7358	83.3273	0.1
3181.9246	83.3418	0.1
3182.1136	83.3619	0.1
3182.3026	83.3828	0.1
3182.4918	83.4092	0.1
3182.6811	83.427	0.1
3182.8705	83.4462	0.1
3183.06	83.4681	0.1
3183.2496	83.49	0.1
3183.4393	83.5009	0.1
3183.6291	83.506	0.1
3183.8191	83.5349	0.1
3184.0091	83.5843	0.1
3184.1993	83.6416	0.1
3184.3896	83.6885	0.1
3184.58	83.7275	0.1
3184.7705	83.7561	0.1
3184.9611	83.7848	0.1
3185.1518	83.819	0.1
3185.3427	83.8665	0.1
3185.5336	83.9098	0.1
3185.7247	83.9286	0.1
3185.9159	83.9333	0.1
3186.1073	83.9281	0.1
3186.2987	83.9277	0.1
3186.4903	83.9302	0.1
3186.6819	83.9339	0.1
3186.8737	83.9339	0.1
3187.0657	83.9627	0.1
3187.2577	84.0125	0.1
3187.4499	84.0749	0.1
3187.6422	84.1445	0.1
3187.8346	84.2272	0.1
3188.0271	84.3208	0.1
3188.2198	84.4065	0.1
3188.4126	84.4826	0.1
3188.6055	84.5516	0.1
3188.7985	84.6208	0.1
3188.9917	84.6908	0.1
3189.185	84.773	0.1
3189.3784	84.8701	0.1
3189.5719	84.9736	0.1
3189.7656	85.0789	0.1
3189.9594	85.1689	0.1
3190.1533	85.275	0.1
3190.3474	85.3634	0.1
3190.5416	85.4463	0.1
3190.7359	85.4999	0.1
3190.9303	85.5494	0.1
3191.1249	85.5701	0.1
3191.3196	85.5672	0.1
3191.5144	85.5338	0.1
3191.7094	85.5057	0.1
3191.9045	85.4775	0.1
3192.0997	85.4371	0.1
3192.295	85.39	0.1
3192.4905	85.3407	0.1
3192.6861	85.3036	0.1
3192.8819	85.2664	0.1
3193.0777	85.2352	0.1
3193.2737	85.2091	0.1
3193.4698	85.181	0.1
3193.666	85.1385	0.1
3193.8624	85.0941	0.1
3194.0589	85.0499	0.1
3194.2555	85.0153	0.1
3194.4522	84.9796	0.1
3194.6491	84.9507	0.1
3194.8461	84.9304	0.1
3195.0432	84.9126	0.1
3195.2404	84.887	0.1
3195.4378	84.8616	0.1
3195.6353	84.8423	0.1
3195.8329	84.8219	0.1
3196.0306	84.8035	0.1
3196.2285	84.7892	0.1
3196.4265	84.7693	0.1
3196.6246	84.7476	0.1
3196.8228	84.7013	0.1
3197.0211	84.6515	0.1
3197.2196	84.6152	0.1
3197.4182	84.5779	0.1
3197.6169	84.5399	0.1
3197.8158	84.4884	0.1
3198.0147	84.4363	0.1
3198.2138	84.3652	0.1
3198.413	84.2971	0.1
3198.6124	84.2302	0.1
3198.8118	84.1625	0.1
3199.0114	84.1083	0.1
3199.2111	84.0393	0.1
3199.4109	83.9661	0.1
3199.6108	83.9065	0.1
3199.8109	83.8348	0.1
3200.0111	83.7561	0.1
3200.2114	83.675	0.1
3200.4118	83.5973	0.1
3200.6123	83.5204	0.1
3200.813	83.4465	0.1
3201.0137	83.3905	0.1
3201.2146	83.3289	0.1
3201.4156	83.2844	0.1
3201.6167	83.2614	0.1
3201.8179	83.2543	0.1
3202.0192	83.2425	0.1
3202.2206	83.2241	0.1
3202.4221	83.2069	0.1
3202.6237	83.1969	0.1
3202.8254	83.1931	0.1
3203.0272	83.194	0.1
3203.229	83.2003	0.1
3203.4309	83.2029	0.1
3203.6329	83.1983	0.1
3203.835	83.1855	0.1
3204.0371	83.1749	0.1
3204.2393	83.1661	0.1
3204.4415	83.1594	0.1
3204.6437	83.1533	0.1
3204.846	83.1502	0.1
3205.0483	83.1369	0.1
3205.2507	83.11	0.1
3205.453	83.0827	0.1
3205.6553	83.051	0.1
3205.8577	83.023	0.1
3206.06	82.9993	0.1
3206.2623	82.9815	0.1
3206.4646	82.9633	0.1
3206.6668	82.9383	0.1
3206.869	82.9052	0.1
3207.0711	82.8741	0.1
3207.2732	82.8438	0.1
3207.4752	82.8162	0.1
3207.6771	82.8015	0.1
3207.8789	82.7984	0.1
3208.0806	82.8041	0.1
3208.2821	82.8059	0.1
3208.4836	82.8094	0.1
3208.6849	82.822	0.1
3208.886	82.841	0.1
3209.087	82.8539	0.1
3209.2878	82.8571	0.1
3209.4884	82.8574	0.1
3209.6888	82.863	0.1
