Age [a] (b2k),Depth ice/snow [m] (NGRIP1),Depth ice/snow [m] (NGRIP2),MCE [a],comb_ngrip
37855,,2058.7,1435,2058.7
37856,,2058.723,1435,2058.723
37857,,2058.755,1435,2058.755
37858,,2058.79,1435,2058.79
37859,,2058.828,1435,2058.828
37860,,2058.858,1435,2058.858
37861,,2058.879,1435,2058.879
37862,,2058.911,1435,2058.911
37863,,2058.941,1435,2058.941
37864,,2058.974,1435,2058.974
37865,,2059.017,1435,2059.017
37866,,2059.04,1435,2059.04
37867,,2059.066,1435,2059.066
37868,,2059.091,1435,2059.091
37869,,2059.132,1435,2059.132
37870,,2059.169,1435,2059.169
37871,,2059.194,1436,2059.194
37872,,2059.212,1436,2059.212
37873,,2059.233,1436,2059.233
37874,,2059.263,1436,2059.263
37875,,2059.287,1436,2059.287
37876,,2059.324,1436,2059.324
37877,,2059.349,1436,2059.349
37878,,2059.371,1436,2059.371
37879,,2059.404,1436,2059.404
37880,,2059.44,1436,2059.44
37881,,2059.481,1436,2059.481
37882,,2059.502,1436,2059.502
37883,,2059.54,1436,2059.54
37884,,2059.567,1436,2059.567
37885,,2059.599,1436,2059.599
37886,,2059.625,1436,2059.625
37887,,2059.652,1436,2059.652
37888,,2059.695,1436,2059.695
37889,,2059.726,1436,2059.726
37890,,2059.753,1436,2059.753
37891,,2059.793,1436,2059.793
37892,,2059.825,1436,2059.825
37893,,2059.851,1436,2059.851
37894,,2059.874,1436,2059.874
37895,,2059.902,1436,2059.902
37896,,2059.932,1436,2059.932
37897,,2059.955,1436,2059.955
37898,,2059.987,1436,2059.987
37899,,2060.023,1436,2060.023
37900,,2060.054,1436,2060.054
37901,,2060.09,1436,2060.09
37902,,2060.11,1436,2060.11
37903,,2060.143,1436,2060.143
37904,,2060.179,1436,2060.179
37905,,2060.211,1436,2060.211
37906,,2060.236,1437,2060.236
37907,,2060.265,1437,2060.265
37908,,2060.307,1437,2060.307
37909,,2060.335,1437,2060.335
37910,,2060.36,1437,2060.36
37911,,2060.409,1437,2060.409
37912,,2060.44,1437,2060.44
37913,,2060.478,1437,2060.478
37914,,2060.498,1437,2060.498
37915,,2060.526,1437,2060.526
37916,,2060.571,1437,2060.571
37917,,2060.604,1437,2060.604
37918,,2060.64,1437,2060.64
37919,,2060.668,1437,2060.668
37920,,2060.711,1437,2060.711
37921,,2060.73,1437,2060.73
37922,,2060.758,1437,2060.758
37923,,2060.786,1437,2060.786
37924,,2060.814,1437,2060.814
37925,,2060.837,1437,2060.837
37926,,2060.862,1437,2060.862
37927,,2060.891,1437,2060.891
37928,,2060.924,1437,2060.924
37929,,2060.954,1437,2060.954
37930,,2060.995,1437,2060.995
37931,,2061.025,1437,2061.025
37932,,2061.067,1437,2061.067
37933,,2061.092,1437,2061.092
37934,,2061.116,1438,2061.116
37935,,2061.135,1438,2061.135
37936,,2061.162,1438,2061.162
37937,,2061.187,1438,2061.187
37938,,2061.217,1438,2061.217
37939,,2061.236,1438,2061.236
37940,,2061.259,1438,2061.259
37941,,2061.288,1438,2061.288
37942,,2061.312,1438,2061.312
37943,,2061.347,1438,2061.347
37944,,2061.373,1438,2061.373
37945,,2061.4,1438,2061.4
37946,,2061.422,1438,2061.422
37947,,2061.455,1438,2061.455
37948,,2061.48,1438,2061.48
37949,,2061.515,1438,2061.515
37950,,2061.543,1438,2061.543
37951,,2061.578,1438,2061.578
37952,,2061.619,1438,2061.619
37953,,2061.641,1438,2061.641
37954,,2061.664,1438,2061.664
37955,,2061.683,1438,2061.683
37956,,2061.722,1438,2061.722
37957,,2061.746,1438,2061.746
37958,,2061.767,1438,2061.767
37959,,2061.793,1438,2061.793
37960,,2061.839,1438,2061.839
37961,,2061.872,1438,2061.872
37962,,2061.904,1438,2061.904
37963,,2061.939,1438,2061.939
37964,,2061.98,1438,2061.98
37965,,2062.004,1438,2062.004
37966,,2062.032,1438,2062.032
37967,,2062.06,1438,2062.06
37968,,2062.098,1438,2062.098
37969,,2062.136,1438,2062.136
37970,,2062.159,1438,2062.159
37971,,2062.173,1438,2062.173
37972,,2062.217,1438,2062.217
37973,,2062.253,1438,2062.253
37974,,2062.291,1438,2062.291
37975,,2062.33,1438,2062.33
37976,,2062.353,1438,2062.353
37977,,2062.388,1438,2062.388
37978,,2062.418,1438,2062.418
37979,,2062.463,1438,2062.463
37980,,2062.493,1438,2062.493
37981,,2062.521,1438,2062.521
37982,,2062.553,1438,2062.553
37983,,2062.588,1438,2062.588
37984,,2062.615,1438,2062.615
37985,,2062.635,1438,2062.635
37986,,2062.67,1438,2062.67
37987,,2062.706,1438,2062.706
37988,,2062.741,1438,2062.741
37989,,2062.773,1438,2062.773
37990,,2062.813,1438,2062.813
37991,,2062.848,1438,2062.848
37992,,2062.873,1438,2062.873
37993,,2062.892,1438,2062.892
37994,,2062.924,1438,2062.924
37995,,2062.946,1438,2062.946
37996,,2062.975,1438,2062.975
37997,,2063.009,1438,2063.009
37998,,2063.053,1438,2063.053
37999,,2063.1,1438,2063.1
38000,,2063.13,1438,2063.13
38001,,2063.162,1438,2063.162
38002,,2063.192,1438,2063.192
38003,,2063.22,1438,2063.22
38004,,2063.246,1438,2063.246
38005,,2063.274,1439,2063.274
38006,,2063.291,1439,2063.291
38007,,2063.31,1439,2063.31
38008,,2063.338,1439,2063.338
38009,,2063.376,1439,2063.376
38010,,2063.397,1439,2063.397
38011,,2063.423,1439,2063.423
38012,,2063.46,1439,2063.46
38013,,2063.49,1439,2063.49
38014,,2063.516,1439,2063.516
38015,,2063.534,1440,2063.534
38016,,2063.555,1440,2063.555
38017,,2063.582,1440,2063.582
38018,,2063.625,1440,2063.625
38019,,2063.648,1440,2063.648
38020,,2063.682,1440,2063.682
38021,,2063.717,1440,2063.717
38022,,2063.753,1440,2063.753
38023,,2063.788,1440,2063.788
38024,,2063.814,1440,2063.814
38025,,2063.845,1440,2063.845
38026,,2063.866,1440,2063.866
38027,,2063.903,1440,2063.903
38028,,2063.948,1440,2063.948
38029,,2063.976,1440,2063.976
38030,,2063.999,1440,2063.999
38031,,2064.025,1440,2064.025
38032,,2064.058,1440,2064.058
38033,,2064.097,1440,2064.097
38034,,2064.125,1440,2064.125
38035,,2064.16,1440,2064.16
38036,,2064.196,1440,2064.196
38037,,2064.249,1440,2064.249
38038,,2064.286,1440,2064.286
38039,,2064.309,1440,2064.309
38040,,2064.327,1441,2064.327
38041,,2064.347,1441,2064.347
38042,,2064.371,1441,2064.371
38043,,2064.393,1441,2064.393
38044,,2064.417,1441,2064.417
38045,,2064.456,1441,2064.456
38046,,2064.492,1441,2064.492
38047,,2064.533,1441,2064.533
38048,,2064.556,1441,2064.556
38049,,2064.581,1441,2064.581
38050,,2064.616,1441,2064.616
38051,,2064.65,1441,2064.65
38052,,2064.676,1441,2064.676
38053,,2064.709,1441,2064.709
38054,,2064.753,1441,2064.753
38055,,2064.781,1441,2064.781
38056,,2064.806,1441,2064.806
38057,,2064.852,1441,2064.852
38058,,2064.901,1441,2064.901
38059,,2064.954,1441,2064.954
38060,,2064.993,1441,2064.993
38061,,2065.027,1441,2065.027
38062,,2065.051,1441,2065.051
38063,,2065.087,1441,2065.087
38064,,2065.128,1441,2065.128
38065,,2065.154,1441,2065.154
38066,,2065.181,1441,2065.181
38067,,2065.208,1441,2065.208
38068,,2065.231,1441,2065.231
38069,,2065.263,1441,2065.263
38070,,2065.301,1441,2065.301
38071,,2065.338,1441,2065.338
38072,,2065.356,1441,2065.356
38073,,2065.391,1441,2065.391
38074,,2065.42,1441,2065.42
38075,,2065.461,1441,2065.461
38076,,2065.485,1441,2065.485
38077,,2065.526,1441,2065.526
38078,,2065.566,1441,2065.566
38079,,2065.59,1441,2065.59
38080,,2065.629,1441,2065.629
38081,,2065.677,1441,2065.677
38082,,2065.707,1441,2065.707
38083,,2065.72,1441,2065.72
38084,,2065.744,1441,2065.744
38085,,2065.779,1441,2065.779
38086,,2065.799,1442,2065.799
38087,,2065.829,1442,2065.829
38088,,2065.877,1442,2065.877
38089,,2065.902,1442,2065.902
38090,,2065.933,1442,2065.933
38091,,2065.957,1443,2065.957
38092,,2065.981,1443,2065.981
38093,,2065.999,1443,2065.999
38094,,2066.032,1443,2066.032
38095,,2066.07,1443,2066.07
38096,,2066.103,1443,2066.103
38097,,2066.146,1443,2066.146
38098,,2066.175,1443,2066.175
38099,,2066.199,1443,2066.199
38100,,2066.223,1444,2066.223
38101,,2066.25,1444,2066.25
38102,,2066.295,1444,2066.295
38103,,2066.319,1444,2066.319
38104,,2066.356,1444,2066.356
38105,,2066.394,1444,2066.394
38106,,2066.421,1444,2066.421
38107,,2066.455,1444,2066.455
38108,,2066.498,1444,2066.498
38109,,2066.542,1444,2066.542
38110,,2066.566,1444,2066.566
38111,,2066.608,1444,2066.608
38112,,2066.627,1445,2066.627
38113,,2066.656,1445,2066.656
38114,,2066.701,1445,2066.701
38115,,2066.741,1445,2066.741
38116,,2066.782,1445,2066.782
38117,,2066.806,1445,2066.806
38118,,2066.838,1445,2066.838
38119,,2066.872,1445,2066.872
38120,,2066.898,1445,2066.898
38121,,2066.954,1445,2066.954
38122,,2066.974,1445,2066.974
38123,,2067.01,1445,2067.01
38124,,2067.028,1446,2067.028
38125,,2067.049,1446,2067.049
38126,,2067.076,1446,2067.076
38127,,2067.123,1446,2067.123
38128,,2067.157,1446,2067.157
38129,,2067.185,1446,2067.185
38130,,2067.213,1446,2067.213
38131,,2067.255,1446,2067.255
38132,,2067.295,1446,2067.295
38133,,2067.329,1446,2067.329
38134,,2067.368,1446,2067.368
38135,,2067.406,1446,2067.406
38136,,2067.463,1446,2067.463
38137,,2067.494,1446,2067.494
38138,,2067.539,1446,2067.539
38139,,2067.572,1446,2067.572
38140,,2067.6,1446,2067.6
38141,,2067.635,1446,2067.635
38142,,2067.687,1446,2067.687
38143,,2067.714,1446,2067.714
38144,,2067.749,1446,2067.749
38145,,2067.781,1446,2067.781
38146,,2067.815,1446,2067.815
38147,,2067.841,1446,2067.841
38148,,2067.869,1446,2067.869
38149,,2067.907,1446,2067.907
38150,,2067.944,1446,2067.944
38151,,2067.979,1446,2067.979
38152,,2068.012,1446,2068.012
38153,,2068.041,1446,2068.041
38154,,2068.065,1446,2068.065
38155,,2068.097,1446,2068.097
38156,,2068.132,1446,2068.132
38157,,2068.162,1446,2068.162
38158,,2068.191,1446,2068.191
38159,,2068.226,1446,2068.226
38160,,2068.245,1446,2068.245
38161,,2068.27,1446,2068.27
38162,,2068.3,1446,2068.3
38163,,2068.332,1446,2068.332
38164,,2068.373,1446,2068.373
38165,,2068.411,1446,2068.411
38166,,2068.443,1446,2068.443
38167,,2068.486,1446,2068.486
38168,,2068.521,1446,2068.521
38169,,2068.567,1446,2068.567
38170,,2068.602,1446,2068.602
38171,,2068.636,1446,2068.636
38172,,2068.661,1446,2068.661
38173,,2068.689,1446,2068.689
38174,,2068.727,1446,2068.727
38175,,2068.755,1446,2068.755
38176,,2068.784,1447,2068.784
38177,,2068.811,1447,2068.811
38178,,2068.842,1447,2068.842
38179,,2068.862,1447,2068.862
38180,,2068.898,1447,2068.898
38181,,2068.919,1447,2068.919
38182,,2068.951,1447,2068.951
38183,,2068.991,1447,2068.991
38184,,2069.028,1447,2069.028
38185,,2069.057,1448,2069.057
38186,,2069.078,1448,2069.078
38187,,2069.109,1448,2069.109
38188,,2069.14,1448,2069.14
38189,,2069.161,1448,2069.161
38190,,2069.197,1448,2069.197
38191,,2069.212,1448,2069.212
38192,,2069.241,1448,2069.241
38193,,2069.279,1448,2069.279
38194,,2069.32,1448,2069.32
38195,,2069.341,1448,2069.341
38196,,2069.365,1448,2069.365
38197,,2069.388,1448,2069.388
38198,,2069.429,1448,2069.429
38199,,2069.47,1448,2069.47
38200,,2069.496,1448,2069.496
38201,,2069.531,1448,2069.531
38202,,2069.549,1448,2069.549
38203,,2069.575,1448,2069.575
38204,,2069.609,1448,2069.609
38205,,2069.632,1448,2069.632
38206,,2069.667,1448,2069.667
38207,,2069.694,1448,2069.694
38208,,2069.724,1448,2069.724
38209,,2069.761,1448,2069.761
38210,,2069.786,1448,2069.786
38211,,2069.808,1448,2069.808
38212,,2069.842,1448,2069.842
38213,,2069.879,1448,2069.879
38214,,2069.898,1448,2069.898
38215,,2069.924,1448,2069.924
38216,,2069.95,1448,2069.95
38217,,2069.974,1448,2069.974
38218,,2069.991,1448,2069.991
38219,,2070.008,1448,2070.008
38220,,2070.022,1449,2070.022
38221,,2070.037,1449,2070.037
38222,,2070.056,1449,2070.056
38223,,2070.078,1449,2070.078
38224,,2070.1,1449,2070.1
38225,,2070.118,1449,2070.118
38226,,2070.139,1449,2070.139
38227,,2070.156,1449,2070.156
38228,,2070.172,1449,2070.172
38229,,2070.189,1449,2070.189
38230,,2070.203,1449,2070.203
38231,,2070.223,1449,2070.223
38232,,2070.239,1449,2070.239
38233,,2070.277,1449,2070.277
38234,,2070.289,1450,2070.289
38235,,2070.311,1450,2070.311
38236,,2070.319,1450,2070.319
38237,,2070.343,1450,2070.343
38238,,2070.352,1450,2070.352
38239,,2070.371,1450,2070.371
38240,,2070.395,1450,2070.395
38241,,2070.406,1451,2070.406
38242,,2070.414,1451,2070.414
38243,,2070.43,1451,2070.43
38244,,2070.45,1451,2070.45
38245,,2070.472,1451,2070.472
38246,,2070.489,1451,2070.489
38247,,2070.504,1451,2070.504
38248,,2070.517,1451,2070.517
38249,,2070.531,1451,2070.531
38250,,2070.55,1451,2070.55
38251,,2070.581,1451,2070.581
38252,,2070.593,1451,2070.593
38253,,2070.601,1451,2070.601
38254,,2070.62,1451,2070.62
38255,,2070.637,1451,2070.637
38256,,2070.65,1451,2070.65
38257,,2070.669,1451,2070.669
38258,,2070.681,1451,2070.681
38259,,2070.695,1451,2070.695
38260,,2070.709,1451,2070.709
38261,,2070.727,1451,2070.727
38262,,2070.744,1451,2070.744
38263,,2070.765,1451,2070.765
38264,,2070.78,1451,2070.78
38265,,2070.793,1451,2070.793
38266,,2070.804,1451,2070.804
38267,,2070.815,1451,2070.815
38268,,2070.833,1451,2070.833
38269,,2070.849,1451,2070.849
38270,,2070.865,1451,2070.865
38271,,2070.877,1451,2070.877
38272,,2070.886,1451,2070.886
38273,,2070.913,1451,2070.913
38274,,2070.925,1451,2070.925
38275,,2070.939,1451,2070.939
38276,,2070.956,1451,2070.956
38277,,2070.974,1451,2070.974
38278,,2070.987,1451,2070.987
38279,,2071.005,1451,2071.005
38280,,2071.021,1451,2071.021
38281,,2071.036,1451,2071.036
38282,,2071.049,1451,2071.049
38283,,2071.06,1451,2071.06
38284,,2071.079,1451,2071.079
38285,,2071.091,1451,2071.091
38286,,2071.108,1451,2071.108
38287,,2071.128,1451,2071.128
38288,,2071.145,1451,2071.145
38289,,2071.159,1451,2071.159
38290,,2071.176,1451,2071.176
38291,,2071.189,1451,2071.189
38292,,2071.205,1451,2071.205
38293,,2071.215,1451,2071.215
38294,,2071.229,1451,2071.229
38295,,2071.253,1451,2071.253
38296,,2071.265,1451,2071.265
38297,,2071.284,1451,2071.284
38298,,2071.292,1451,2071.292
38299,,2071.304,1452,2071.304
38300,,2071.329,1452,2071.329
38301,,2071.353,1452,2071.353
38302,,2071.384,1452,2071.384
38303,,2071.4,1452,2071.4
38304,,2071.412,1452,2071.412
38305,,2071.434,1452,2071.434
38306,,2071.454,1452,2071.454
38307,,2071.48,1452,2071.48
38308,,2071.501,1452,2071.501
38309,,2071.518,1452,2071.518
38310,,2071.533,1452,2071.533
38311,,2071.548,1452,2071.548
38312,,2071.574,1452,2071.574
38313,,2071.595,1452,2071.595
38314,,2071.617,1452,2071.617
38315,,2071.63,1453,2071.63
38316,,2071.642,1453,2071.642
38317,,2071.655,1453,2071.655
38318,,2071.669,1453,2071.669
38319,,2071.682,1453,2071.682
38320,,2071.697,1453,2071.697
38321,,2071.712,1453,2071.712
38322,,2071.738,1453,2071.738
38323,,2071.754,1453,2071.754
38324,,2071.77,1453,2071.77
38325,,2071.79,1453,2071.79
38326,,2071.809,1453,2071.809
38327,,2071.823,1453,2071.823
38328,,2071.836,1454,2071.836
38329,,2071.848,1454,2071.848
38330,,2071.87,1454,2071.87
38331,,2071.888,1454,2071.888
38332,,2071.906,1454,2071.906
38333,,2071.923,1454,2071.923
38334,,2071.938,1454,2071.938
38335,,2071.954,1454,2071.954
38336,,2071.97,1454,2071.97
38337,,2071.983,1454,2071.983
38338,,2072.004,1454,2072.004
38339,,2072.027,1454,2072.027
38340,,2072.043,1454,2072.043
38341,,2072.058,1455,2072.058
38342,,2072.073,1455,2072.073
38343,,2072.106,1455,2072.106
38344,,2072.126,1455,2072.126
38345,,2072.146,1455,2072.146
38346,,2072.16,1455,2072.16
38347,,2072.173,1455,2072.173
38348,,2072.187,1455,2072.187
38349,,2072.201,1455,2072.201
38350,,2072.221,1455,2072.221
38351,,2072.244,1455,2072.244
38352,,2072.257,1455,2072.257
38353,,2072.275,1455,2072.275
38354,,2072.297,1455,2072.297
38355,,2072.312,1455,2072.312
38356,,2072.323,1455,2072.323
38357,,2072.338,1455,2072.338
38358,,2072.366,1455,2072.366
38359,,2072.379,1455,2072.379
38360,,2072.392,1455,2072.392
38361,,2072.406,1455,2072.406
38362,,2072.419,1455,2072.419
38363,,2072.431,1455,2072.431
38364,,2072.45,1455,2072.45
38365,,2072.458,1456,2072.458
38366,,2072.469,1456,2072.469
38367,,2072.48,1456,2072.48
38368,,2072.501,1456,2072.501
38369,,2072.517,1456,2072.517
38370,,2072.541,1456,2072.541
38371,,2072.558,1456,2072.558
38372,,2072.573,1456,2072.573
38373,,2072.585,1457,2072.585
38374,,2072.595,1457,2072.595
38375,,2072.611,1457,2072.611
38376,,2072.625,1457,2072.625
38377,,2072.65,1457,2072.65
38378,,2072.671,1457,2072.671
38379,,2072.685,1457,2072.685
38380,,2072.698,1457,2072.698
38381,,2072.712,1457,2072.712
38382,,2072.729,1457,2072.729
38383,,2072.746,1457,2072.746
38384,,2072.764,1457,2072.764
38385,,2072.777,1458,2072.777
38386,,2072.784,1458,2072.784
38387,,2072.806,1458,2072.806
38388,,2072.814,1459,2072.814
38389,,2072.826,1459,2072.826
38390,,2072.845,1459,2072.845
38391,,2072.866,1459,2072.866
38392,,2072.878,1459,2072.878
38393,,2072.89,1459,2072.89
38394,,2072.905,1460,2072.905
38395,,2072.915,1460,2072.915
38396,,2072.932,1460,2072.932
38397,,2072.942,1460,2072.942
38398,,2072.959,1460,2072.959
38399,,2072.975,1460,2072.975
38400,,2072.991,1460,2072.991
38401,,2073.004,1460,2073.004
38402,,2073.015,1460,2073.015
38403,,2073.035,1460,2073.035
38404,,2073.05,1460,2073.05
38405,,2073.065,1460,2073.065
38406,,2073.076,1460,2073.076
38407,,2073.09,1460,2073.09
38408,,2073.108,1460,2073.108
38409,,2073.117,1460,2073.117
38410,,2073.136,1460,2073.136
38411,,2073.15,1460,2073.15
38412,,2073.164,1460,2073.164
38413,,2073.178,1460,2073.178
38414,,2073.196,1460,2073.196
38415,,2073.208,1460,2073.208
38416,,2073.226,1460,2073.226
38417,,2073.24,1460,2073.24
38418,,2073.25,1461,2073.25
38419,,2073.261,1461,2073.261
38420,,2073.282,1461,2073.282
38421,,2073.292,1462,2073.292
38422,,2073.301,1462,2073.301
38423,,2073.317,1462,2073.317
38424,,2073.336,1462,2073.336
38425,,2073.351,1462,2073.351
38426,,2073.37,1462,2073.37
38427,,2073.384,1462,2073.384
38428,,2073.397,1462,2073.397
38429,,2073.413,1462,2073.413
38430,,2073.427,1462,2073.427
38431,,2073.44,1462,2073.44
38432,,2073.453,1462,2073.453
38433,,2073.468,1462,2073.468
38434,,2073.483,1462,2073.483
38435,,2073.494,1462,2073.494
38436,,2073.507,1462,2073.507
38437,,2073.533,1462,2073.533
38438,,2073.55,1462,2073.55
38439,,2073.571,1462,2073.571
38440,,2073.591,1462,2073.591
38441,,2073.616,1462,2073.616
38442,,2073.63,1462,2073.63
38443,,2073.64,1462,2073.64
38444,,2073.655,1462,2073.655
38445,,2073.668,1462,2073.668
38446,,2073.683,1462,2073.683
38447,,2073.697,1462,2073.697
38448,,2073.713,1462,2073.713
38449,,2073.727,1463,2073.727
38450,,2073.739,1463,2073.739
38451,,2073.756,1463,2073.756
38452,,2073.772,1463,2073.772
38453,,2073.792,1463,2073.792
38454,,2073.809,1463,2073.809
38455,,2073.829,1463,2073.829
38456,,2073.848,1463,2073.848
38457,,2073.86,1463,2073.86
38458,,2073.881,1463,2073.881
38459,,2073.897,1463,2073.897
38460,,2073.917,1463,2073.917
38461,,2073.932,1463,2073.932
38462,,2073.949,1463,2073.949
38463,,2073.96,1464,2073.96
38464,,2073.971,1464,2073.971
38465,,2073.985,1464,2073.985
38466,,2074.0,1464,2074.0
38467,,2074.016,1464,2074.016
38468,,2074.04,1464,2074.04
38469,,2074.049,1464,2074.049
38470,,2074.062,1464,2074.062
38471,,2074.072,1464,2074.072
38472,,2074.081,1464,2074.081
38473,,2074.091,1464,2074.091
38474,,2074.105,1464,2074.105
38475,,2074.112,1465,2074.112
38476,,2074.124,1465,2074.124
38477,,2074.137,1465,2074.137
38478,,2074.15,1465,2074.15
38479,,2074.161,1465,2074.161
38480,,2074.173,1465,2074.173
38481,,2074.189,1465,2074.189
38482,,2074.204,1465,2074.204
38483,,2074.222,1465,2074.222
38484,,2074.233,1465,2074.233
38485,,2074.245,1465,2074.245
38486,,2074.254,1465,2074.254
38487,,2074.271,1465,2074.271
38488,,2074.282,1465,2074.282
38489,,2074.302,1465,2074.302
38490,,2074.315,1465,2074.315
38491,,2074.332,1465,2074.332
38492,,2074.347,1465,2074.347
38493,,2074.365,1465,2074.365
38494,,2074.386,1465,2074.386
38495,,2074.414,1465,2074.414
38496,,2074.435,1465,2074.435
38497,,2074.456,1465,2074.456
38498,,2074.48,1465,2074.48
38499,,2074.497,1465,2074.497
38500,,2074.523,1465,2074.523
38501,,2074.537,1465,2074.537
38502,,2074.549,1465,2074.549
38503,,2074.561,1466,2074.561
38504,,2074.571,1466,2074.571
38505,,2074.588,1466,2074.588
38506,,2074.603,1466,2074.603
38507,,2074.621,1466,2074.621
38508,,2074.633,1466,2074.633
38509,,2074.657,1466,2074.657
38510,,2074.677,1466,2074.677
38511,,2074.687,1466,2074.687
38512,,2074.707,1466,2074.707
38513,,2074.716,1467,2074.716
38514,,2074.728,1467,2074.728
38515,,2074.743,1467,2074.743
38516,,2074.755,1467,2074.755
38517,,2074.766,1467,2074.766
38518,,2074.786,1467,2074.786
38519,,2074.802,1467,2074.802
38520,,2074.816,1467,2074.816
38521,,2074.833,1467,2074.833
38522,,2074.845,1467,2074.845
38523,,2074.854,1467,2074.854
38524,,2074.875,1467,2074.875
38525,,2074.889,1467,2074.889
38526,,2074.905,1467,2074.905
38527,,2074.915,1468,2074.915
38528,,2074.926,1468,2074.926
38529,,2074.949,1468,2074.949
38530,,2074.964,1468,2074.964
38531,,2074.974,1468,2074.974
38532,,2074.988,1468,2074.988
38533,,2075.002,1468,2075.002
38534,,2075.015,1468,2075.015
38535,,2075.026,1468,2075.026
38536,,2075.039,1468,2075.039
38537,,2075.05,1468,2075.05
38538,,2075.062,1468,2075.062
38539,,2075.089,1468,2075.089
38540,,2075.107,1468,2075.107
38541,,2075.119,1468,2075.119
38542,,2075.132,1468,2075.132
38543,,2075.143,1468,2075.143
38544,,2075.155,1468,2075.155
38545,,2075.168,1468,2075.168
38546,,2075.185,1468,2075.185
38547,,2075.196,1469,2075.196
38548,,2075.206,1469,2075.206
