#ice dated horizons for WDC. From WAIS WD2014 Chronology. https://doi.pangaea.de/10.1594/PANGAEA.902577		
#depth (m) 	Cal age [a BP] (ice age)	Cal age std e
2406.094	17192	171.9
2406.139	17193	171.9
2406.183	17194	171.9
2406.222	17195	172
2406.273	17196	172
2406.314	17197	172
2406.345	17198	172
2406.385	17199	172
2406.42	17200	172
2406.456	17201	172
2406.485	17202	172
2406.507	17203	172
2406.535	17204	172
2406.58	17205	172.1
2406.607	17206	172.1
2406.647	17207	172.1
2406.702	17208	172.1
2406.746	17209	172.1
2406.785	17210	172.1
2406.827	17211	172.1
2406.874	17212	172.1
2406.919	17213	172.1
2406.958	17214	172.1
2406.999	17215	172.2
2407.041	17216	172.2
2407.074	17217	172.2
2407.118	17218	172.2
2407.168	17219	172.2
2407.21	17220	172.2
2407.252	17221	172.2
2407.283	17222	172.2
2407.316	17223	172.2
2407.354	17224	172.2
2407.382	17225	172.3
2407.413	17226	172.3
2407.441	17227	172.3
2407.477	17228	172.3
2407.501	17229	172.3
2407.536	17230	172.3
2407.575	17231	172.3
2407.622	17232	172.3
2407.651	17233	172.3
2407.693	17234	172.3
2407.735	17235	172.4
2407.787	17236	172.4
2407.829	17237	172.4
2407.879	17238	172.4
2407.921	17239	172.4
2407.957	17240	172.4
2408.005	17241	172.4
2408.046	17242	172.4
2408.083	17243	172.4
2408.136	17244	172.4
2408.177	17245	172.5
2408.219	17246	172.5
2408.262	17247	172.5
2408.295	17248	172.5
2408.336	17249	172.5
2408.378	17250	172.5
2408.418	17251	172.5
2408.441	17252	172.5
2408.477	17253	172.5
2408.514	17254	172.5
2408.551	17255	172.6
2408.588	17256	172.6
2408.621	17257	172.6
2408.671	17258	172.6
2408.722	17259	172.6
2408.763	17260	172.6
2408.8	17261	172.6
2408.844	17262	172.6
2408.892	17263	172.6
2408.941	17264	172.6
2408.982	17265	172.7
2409.025	17266	172.7
2409.068	17267	172.7
2409.112	17268	172.7
2409.155	17269	172.7
2409.186	17270	172.7
2409.223	17271	172.7
2409.27	17272	172.7
2409.302	17273	172.7
2409.328	17274	172.7
2409.365	17275	172.8
2409.409	17276	172.8
2409.438	17277	172.8
2409.465	17278	172.8
2409.508	17279	172.8
2409.553	17280	172.8
2409.582	17281	172.8
2409.615	17282	172.8
2409.658	17283	172.8
2409.697	17284	172.8
2409.735	17285	172.9
2409.782	17286	172.9
2409.821	17287	172.9
2409.862	17288	172.9
2409.899	17289	172.9
2409.935	17290	172.9
2409.973	17291	172.9
2410.018	17292	172.9
2410.061	17293	172.9
2410.086	17294	172.9
2410.125	17295	173
2410.164	17296	173
2410.21	17297	173
2410.242	17298	173
2410.281	17299	173
2410.311	17300	173
2410.336	17301	173
2410.357	17302	173
2410.387	17303	173
2410.428	17304	173
2410.473	17305	173.1
2410.499	17306	173.1
2410.535	17307	173.1
2410.585	17308	173.1
2410.633	17309	173.1
2410.661	17310	173.1
2410.691	17311	173.1
2410.727	17312	173.1
2410.763	17313	173.1
2410.8	17314	173.1
2410.829	17315	173.2
2410.876	17316	173.2
2410.913	17317	173.2
2410.957	17318	173.2
2410.984	17319	173.2
2411.027	17320	173.2
2411.07	17321	173.2
2411.116	17322	173.2
2411.167	17323	173.2
2411.196	17324	173.2
2411.221	17325	173.3
2411.251	17326	173.3
2411.289	17327	173.3
2411.325	17328	173.3
2411.354	17329	173.3
2411.405	17330	173.3
2411.454	17331	173.3
2411.482	17332	173.3
2411.518	17333	173.3
2411.569	17334	173.3
2411.606	17335	173.4
2411.637	17336	173.4
2411.671	17337	173.4
2411.716	17338	173.4
2411.763	17339	173.4
2411.8	17340	173.4
2411.833	17341	173.4
2411.868	17342	173.4
2411.906	17343	173.4
2411.944	17344	173.4
2411.981	17345	173.5
2412.013	17346	173.5
2412.039	17347	173.5
2412.077	17348	173.5
2412.124	17349	173.5
2412.161	17350	173.5
2412.197	17351	173.5
2412.227	17352	173.5
2412.263	17353	173.5
2412.305	17354	173.5
2412.345	17355	173.6
2412.389	17356	173.6
2412.426	17357	173.6
2412.456	17358	173.6
2412.494	17359	173.6
2412.527	17360	173.6
2412.555	17361	173.6
2412.588	17362	173.6
2412.61	17363	173.6
2412.649	17364	173.6
2412.687	17365	173.7
2412.719	17366	173.7
2412.767	17367	173.7
2412.803	17368	173.7
2412.838	17369	173.7
2412.869	17370	173.7
2412.9	17371	173.7
2412.945	17372	173.7
2412.995	17373	173.7
2413.026	17374	173.7
2413.059	17375	173.8
2413.109	17376	173.8
2413.141	17377	173.8
2413.181	17378	173.8
2413.209	17379	173.8
2413.26	17380	173.8
2413.305	17381	173.8
2413.345	17382	173.8
2413.388	17383	173.8
2413.439	17384	173.8
2413.476	17385	173.9
2413.504	17386	173.9
2413.54	17387	173.9
2413.586	17388	173.9
2413.631	17389	173.9
2413.679	17390	173.9
2413.715	17391	173.9
2413.752	17392	173.9
2413.799	17393	173.9
2413.841	17394	173.9
2413.877	17395	174
2413.923	17396	174
2413.964	17397	174
2413.996	17398	174
2414.04	17399	174
2414.088	17400	174
2414.129	17401	174
2414.163	17402	174
2414.212	17403	174
2414.258	17404	174
2414.29	17405	174.1
2414.328	17406	174.1
2414.371	17407	174.1
2414.406	17408	174.1
2414.451	17409	174.1
2414.474	17410	174.1
2414.509	17411	174.1
2414.549	17412	174.1
2414.58	17413	174.1
2414.618	17414	174.1
2414.652	17415	174.2
2414.702	17416	174.2
2414.742	17417	174.2
2414.782	17418	174.2
2414.828	17419	174.2
2414.866	17420	174.2
2414.903	17421	174.2
2414.947	17422	174.2
2415	17423	174.2
2415.031	17424	174.2
2415.079	17425	174.3
2415.108	17426	174.3
2415.143	17427	174.3
2415.185	17428	174.3
2415.221	17429	174.3
2415.268	17430	174.3
2415.299	17431	174.3
2415.331	17432	174.3
2415.381	17433	174.3
2415.419	17434	174.3
2415.459	17435	174.4
2415.49	17436	174.4
2415.518	17437	174.4
2415.555	17438	174.4
2415.603	17439	174.4
2415.633	17440	174.4
2415.676	17441	174.4
2415.713	17442	174.4
2415.76	17443	174.4
2415.798	17444	174.4
2415.83	17445	174.5
2415.868	17446	174.5
2415.912	17447	174.5
2415.95	17448	174.5
2415.98	17449	174.5
2416.017	17450	174.5
2416.043	17451	174.5
2416.085	17452	174.5
2416.125	17453	174.5
2416.176	17454	174.5
2416.216	17455	174.6
2416.253	17456	174.6
2416.3	17457	174.6
2416.326	17458	174.6
2416.36	17459	174.6
2416.4	17460	174.6
2416.437	17461	174.6
2416.473	17462	174.6
2416.51	17463	174.6
2416.548	17464	174.6
2416.596	17465	174.7
2416.63	17466	174.7
2416.673	17467	174.7
2416.713	17468	174.7
2416.75	17469	174.7
2416.792	17470	174.7
2416.824	17471	174.7
2416.86	17472	174.7
2416.891	17473	174.7
2416.918	17474	174.7
2416.944	17475	174.8
2416.97	17476	174.8
2417.004	17477	174.8
2417.048	17478	174.8
2417.084	17479	174.8
2417.127	17480	174.8
2417.165	17481	174.8
2417.198	17482	174.8
2417.233	17483	174.8
2417.273	17484	174.8
2417.318	17485	174.9
2417.349	17486	174.9
2417.384	17487	174.9
2417.425	17488	174.9
2417.459	17489	174.9
2417.494	17490	174.9
2417.528	17491	174.9
2417.576	17492	174.9
2417.609	17493	174.9
2417.659	17494	174.9
2417.691	17495	175
2417.729	17496	175
2417.77	17497	175
2417.805	17498	175
2417.833	17499	175
2417.875	17500	175
2417.915	17501	175
2417.955	17502	175
2417.993	17503	175
2418.034	17504	175
2418.056	17505	175.1
2418.099	17506	175.1
2418.133	17507	175.1
2418.178	17508	175.1
2418.231	17509	175.1
2418.28	17510	175.1
2418.321	17511	175.1
2418.36	17512	175.1
2418.382	17513	175.1
2418.409	17514	175.1
2418.437	17515	175.2
2418.467	17516	175.2
2418.507	17517	175.2
2418.541	17518	175.2
2418.571	17519	175.2
2418.616	17520	175.2
2418.662	17521	175.2
2418.706	17522	175.2
2418.754	17523	175.2
2418.797	17524	175.2
2418.839	17525	175.3
2418.887	17526	175.3
2418.922	17527	175.3
2418.958	17528	175.3
2419.007	17529	175.3
2419.058	17530	175.3
2419.089	17531	175.3
2419.123	17532	175.3
2419.17	17533	175.3
2419.208	17534	175.3
2419.253	17535	175.4
2419.291	17536	175.4
2419.337	17537	175.4
2419.363	17538	175.4
2419.408	17539	175.4
2419.439	17540	175.4
2419.479	17541	175.4
2419.511	17542	175.4
2419.542	17543	175.4
2419.583	17544	175.4
2419.637	17545	175.5
2419.68	17546	175.5
2419.709	17547	175.5
2419.754	17548	175.5
2419.789	17549	175.5
2419.829	17550	175.5
2419.859	17551	175.5
2419.911	17552	175.5
2419.951	17553	175.5
2419.974	17554	175.5
2420.016	17555	175.6
2420.048	17556	175.6
2420.085	17557	175.6
2420.125	17558	175.6
2420.169	17559	175.6
2420.202	17560	175.6
2420.249	17561	175.6
2420.297	17562	175.6
2420.322	17563	175.6
2420.356	17564	175.6
2420.396	17565	175.7
2420.432	17566	175.7
2420.47	17567	175.7
2420.519	17568	175.7
2420.564	17569	175.7
2420.593	17570	175.7
2420.629	17571	175.7
2420.659	17572	175.7
2420.69	17573	175.7
2420.715	17574	175.7
2420.745	17575	175.8
2420.78	17576	175.8
2420.815	17577	175.8
2420.844	17578	175.8
2420.891	17579	175.8
2420.918	17580	175.8
2420.964	17581	175.8
2420.991	17582	175.8
2421.031	17583	175.8
2421.054	17584	175.8
2421.085	17585	175.9
2421.129	17586	175.9
2421.171	17587	175.9
2421.2	17588	175.9
2421.243	17589	175.9
2421.279	17590	175.9
2421.311	17591	175.9
2421.347	17592	175.9
2421.393	17593	175.9
2421.433	17594	175.9
2421.475	17595	176
2421.517	17596	176
2421.559	17597	176
2421.609	17598	176
2421.65	17599	176
2421.677	17600	176
2421.708	17601	176
2421.742	17602	176
2421.774	17603	176
2421.802	17604	176
2421.846	17605	176.1
2421.882	17606	176.1
2421.906	17607	176.1
2421.944	17608	176.1
2421.982	17609	176.1
2422.014	17610	176.1
2422.042	17611	176.1
2422.078	17612	176.1
2422.128	17613	176.1
2422.168	17614	176.1
2422.196	17615	176.2
2422.222	17616	176.2
2422.26	17617	176.2
2422.3	17618	176.2
2422.33	17619	176.2
2422.376	17620	176.2
2422.422	17621	176.2
2422.468	17622	176.2
2422.502	17623	176.2
2422.544	17624	176.2
2422.589	17625	176.3
2422.631	17626	176.3
2422.67	17627	176.3
2422.706	17628	176.3
2422.734	17629	176.3
2422.756	17630	176.3
2422.782	17631	176.3
2422.812	17632	176.3
2422.844	17633	176.3
2422.874	17634	176.3
2422.906	17635	176.4
2422.939	17636	176.4
2422.984	17637	176.4
2423.026	17638	176.4
2423.068	17639	176.4
2423.102	17640	176.4
2423.136	17641	176.4
2423.167	17642	176.4
2423.198	17643	176.4
2423.226	17644	176.4
2423.246	17645	176.5
2423.278	17646	176.5
2423.318	17647	176.5
2423.35	17648	176.5
2423.382	17649	176.5
2423.413	17650	176.5
2423.442	17651	176.5
2423.48	17652	176.5
2423.523	17653	176.5
2423.556	17654	176.5
2423.594	17655	176.6
2423.616	17656	176.6
2423.642	17657	176.6
2423.668	17658	176.6
2423.698	17659	176.6
2423.74	17660	176.6
2423.774	17661	176.6
2423.802	17662	176.6
2423.824	17663	176.6
2423.858	17664	176.6
2423.896	17665	176.7
2423.926	17666	176.7
2423.946	17667	176.7
2423.974	17668	176.7
2423.998	17669	176.7
2424.028	17670	176.7
2424.058	17671	176.7
2424.096	17672	176.7
2424.13	17673	176.7
2424.168	17674	176.7
2424.2	17675	176.8
2424.224	17676	176.8
2424.246	17677	176.8
2424.278	17678	176.8
2424.312	17679	176.8
2424.354	17680	176.8
2424.398	17681	176.8
2424.428	17682	176.8
2424.466	17683	176.8
2424.494	17684	176.8
2424.52	17685	176.9
2424.542	17686	176.9
2424.57	17687	176.9
2424.618	17688	176.9
2424.646	17689	176.9
2424.684	17690	176.9
2424.722	17691	176.9
2424.758	17692	176.9
2424.802	17693	176.9
2424.848	17694	176.9
2424.888	17695	177
2424.928	17696	177
2424.956	17697	177
2424.998	17698	177
2425.026	17699	177
2425.062	17700	177
2425.102	17701	177
2425.134	17702	177
2425.174	17703	177
2425.206	17704	177
2425.232	17705	177.1
2425.262	17706	177.1
2425.298	17707	177.1
2425.324	17708	177.1
2425.364	17709	177.1
2425.394	17710	177.1
2425.44	17711	177.1
2425.47	17712	177.1
2425.502	17713	177.1
2425.528	17714	177.1
2425.57	17715	177.2
2425.616	17716	177.2
2425.663	17717	177.2
2425.714	17718	177.2
2425.766	17719	177.2
2425.822	17720	177.2
2425.87	17721	177.2
2425.918	17722	177.2
2425.968	17723	177.2
2425.994	17724	177.2
2426.05	17725	177.3
2426.086	17726	177.3
2426.134	17727	177.3
2426.172	17728	177.3
2426.216	17729	177.3
2426.24	17730	177.3
2426.278	17731	177.3
2426.322	17732	177.3
2426.368	17733	177.3
2426.42	17734	177.3
2426.446	17735	177.4
2426.478	17736	177.4
2426.516	17737	177.4
2426.558	17738	177.4
2426.6	17739	177.4
2426.658	17740	177.4
2426.706	17741	177.4
2426.754	17742	177.4
2426.802	17743	177.4
2426.85	17744	177.4
2426.886	17745	177.5
2426.912	17746	177.5
2426.958	17747	177.5
2426.99	17748	177.5
2427.028	17749	177.5
2427.066	17750	177.5
2427.124	17751	177.5
2427.164	17752	177.5
2427.216	17753	177.5
2427.273	17754	177.5
2427.314	17755	177.6
2427.363	17756	177.6
2427.389	17757	177.6
2427.411	17758	177.6
2427.447	17759	177.6
2427.484	17760	177.6
2427.51	17761	177.6
2427.544	17762	177.6
2427.577	17763	177.6
2427.604	17764	177.6
2427.64	17765	177.7
2427.679	17766	177.7
2427.713	17767	177.7
2427.743	17768	177.7
2427.775	17769	177.7
2427.82	17770	177.7
2427.861	17771	177.7
2427.892	17772	177.7
2427.932	17773	177.7
2427.962	17774	177.7
2427.997	17775	177.8
2428.042	17776	177.8
2428.075	17777	177.8
2428.109	17778	177.8
2428.14	17779	177.8
2428.17	17780	177.8
2428.217	17781	177.8
2428.256	17782	177.8
2428.286	17783	177.8
2428.313	17784	177.8
2428.342	17785	177.9
2428.386	17786	177.9
2428.42	17787	177.9
2428.457	17788	177.9
2428.488	17789	177.9
2428.52	17790	177.9
2428.557	17791	177.9
2428.603	17792	177.9
2428.637	17793	177.9
2428.669	17794	177.9
2428.713	17795	178
2428.739	17796	178
2428.79	17797	178
2428.833	17798	178
2428.879	17799	178
2428.915	17800	178
2428.958	17801	178
2428.996	17802	178
2429.023	17803	178
2429.059	17804	178
2429.101	17805	178.1
2429.131	17806	178.1
2429.157	17807	178.1
2429.182	17808	178.1
2429.215	17809	178.1
2429.257	17810	178.1
2429.287	17811	178.1
2429.334	17812	178.1
2429.371	17813	178.1
2429.421	17814	178.1
2429.453	17815	178.2
2429.481	17816	178.2
2429.516	17817	178.2
2429.539	17818	178.2
2429.57	17819	178.2
2429.618	17820	178.2
2429.647	17821	178.2
2429.693	17822	178.2
2429.726	17823	178.2
2429.756	17824	178.2
2429.796	17825	178.3
2429.837	17826	178.3
2429.883	17827	178.3
2429.92	17828	178.3
2429.953	17829	178.3
2429.984	17830	178.3
2430.007	17831	178.3
2430.037	17832	178.3
2430.07	17833	178.3
2430.105	17834	178.3
2430.144	17835	178.4
2430.171	17836	178.4
2430.198	17837	178.4
2430.236	17838	178.4
2430.271	17839	178.4
2430.309	17840	178.4
2430.337	17841	178.4
2430.385	17842	178.4
2430.415	17843	178.4
2430.459	17844	178.4
2430.489	17845	178.5
2430.536	17846	178.5
2430.568	17847	178.5
2430.618	17848	178.5
2430.652	17849	178.5
2430.685	17850	178.5
2430.726	17851	178.5
2430.756	17852	178.5
2430.786	17853	178.5
2430.824	17854	178.5
2430.862	17855	178.6
2430.895	17856	178.6
2430.93	17857	178.6
2430.976	17858	178.6
2431.018	17859	178.6
2431.043	17860	178.6
2431.082	17861	178.6
2431.111	17862	178.6
2431.143	17863	178.6
2431.18	17864	178.6
2431.224	17865	178.7
2431.26	17866	178.7
2431.294	17867	178.7
2431.337	17868	178.7
2431.367	17869	178.7
2431.401	17870	178.7
2431.444	17871	178.7
2431.49	17872	178.7
2431.517	17873	178.7
2431.557	17874	178.7
2431.599	17875	178.8
2431.638	17876	178.8
2431.68	17877	178.8
2431.723	17878	178.8
2431.75	17879	178.8
2431.788	17880	178.8
2431.826	17881	178.8
2431.849	17882	178.8
2431.896	17883	178.8
2431.92	17884	178.8
2431.955	17885	178.9
2431.992	17886	178.9
2432.023	17887	178.9
2432.05	17888	178.9
2432.1	17889	178.9
2432.129	17890	178.9
2432.152	17891	178.9
2432.18	17892	178.9
2432.226	17893	178.9
2432.265	17894	178.9
2432.297	17895	179
2432.326	17896	179
2432.373	17897	179
2432.42	17898	179
2432.448	17899	179
2432.478	17900	179
2432.516	17901	179
2432.559	17902	179
2432.599	17903	179
2432.646	17904	179
2432.689	17905	179.1
2432.72	17906	179.1
2432.764	17907	179.1
2432.792	17908	179.1
2432.825	17909	179.1
2432.847	17910	179.1
2432.883	17911	179.1
2432.926	17912	179.1
2432.957	17913	179.1
2433.001	17914	179.1
2433.041	17915	179.2
2433.075	17916	179.2
2433.103	17917	179.2
2433.149	17918	179.2
2433.188	17919	179.2
2433.231	17920	179.2
2433.269	17921	179.2
2433.303	17922	179.2
2433.343	17923	179.2
2433.38	17924	179.2
2433.42	17925	179.3
2433.459	17926	179.3
2433.496	17927	179.3
2433.53	17928	179.3
2433.569	17929	179.3
2433.595	17930	179.3
2433.63	17931	179.3
2433.67	17932	179.3
2433.718	17933	179.3
2433.751	17934	179.3
2433.793	17935	179.4
2433.825	17936	179.4
2433.874	17937	179.4
2433.905	17938	179.4
2433.944	17939	179.4
2433.974	17940	179.4
2434.005	17941	179.4
2434.035	17942	179.4
2434.07	17943	179.4
2434.106	17944	179.4
2434.144	17945	179.5
2434.17	17946	179.5
2434.206	17947	179.5
2434.248	17948	179.5
2434.294	17949	179.5
2434.322	17950	179.5
2434.364	17951	179.5
2434.408	17952	179.5
2434.44	17953	179.5
2434.47	17954	179.5
2434.503	17955	179.6
2434.537	17956	179.6
2434.562	17957	179.6
2434.598	17958	179.6
2434.622	17959	179.6
2434.646	17960	179.6
2434.672	17961	179.6
2434.715	17962	179.6
2434.759	17963	179.6
2434.786	17964	179.6
2434.823	17965	179.7
2434.871	17966	179.7
2434.912	17967	179.7
2434.948	17968	179.7
2434.975	17969	179.7
2435.005	17970	179.7
2435.042	17971	179.7
2435.072	17972	179.7
2435.112	17973	179.7
2435.149	17974	179.7
2435.195	17975	179.8
2435.229	17976	179.8
2435.262	17977	179.8
2435.306	17978	179.8
2435.346	17979	179.8
2435.39	17980	179.8
2435.431	17981	179.8
2435.46	17982	179.8
2435.496	17983	179.8
2435.527	17984	179.8
2435.565	17985	179.9
2435.601	17986	179.9
2435.636	17987	179.9
2435.672	17988	179.9
2435.717	17989	179.9
2435.757	17990	179.9
2435.793	17991	179.9
2435.835	17992	179.9
2435.87	17993	179.9
2435.916	17994	179.9
2435.942	17995	180
2435.969	17996	180
2436.007	17997	180
2436.05	17998	180
2436.089	17999	180
2436.135	18000	180
2436.179	18001	180
2436.22	18002	180
2436.257	18003	180
2436.285	18004	180
2436.322	18005	180.1
2436.363	18006	180.1
2436.395	18007	180.1
2436.431	18008	180.1
2436.471	18009	180.1
2436.509	18010	180.1
2436.539	18011	180.1
2436.58	18012	180.1
2436.628	18013	180.1
2436.66	18014	180.1
2436.686	18015	180.2
2436.724	18016	180.2
2436.755	18017	180.2
2436.79	18018	180.2
2436.831	18019	180.2
2436.873	18020	180.2
2436.917	18021	180.2
2436.949	18022	180.2
2436.97	18023	180.2
2437.008	18024	180.2
2437.035	18025	180.3
2437.066	18026	180.3
2437.091	18027	180.3
2437.124	18028	180.3
2437.153	18029	180.3
2437.185	18030	180.3
2437.222	18031	180.3
2437.258	18032	180.3
2437.278	18033	180.3
2437.31	18034	180.3
2437.336	18035	180.4
2437.361	18036	180.4
2437.39	18037	180.4
2437.429	18038	180.4
2437.449	18039	180.4
2437.477	18040	180.4
2437.52	18041	180.4
2437.553	18042	180.4
2437.58	18043	180.4
2437.616	18044	180.4
2437.646	18045	180.5
2437.678	18046	180.5
2437.708	18047	180.5
2437.735	18048	180.5
2437.771	18049	180.5
2437.807	18050	180.5
2437.851	18051	180.5
2437.893	18052	180.5
2437.93	18053	180.5
2437.962	18054	180.5
2438.001	18055	180.6
2438.033	18056	180.6
2438.066	18057	180.6
2438.106	18058	180.6
2438.142	18059	180.6
2438.173	18060	180.6
2438.203	18061	180.6
2438.236	18062	180.6
2438.268	18063	180.6
2438.298	18064	180.6
2438.334	18065	180.7
2438.37	18066	180.7
2438.399	18067	180.7
2438.421	18068	180.7
2438.456	18069	180.7
2438.474	18070	180.7
2438.508	18071	180.7
2438.548	18072	180.7
2438.584	18073	180.7
2438.627	18074	180.7
2438.668	18075	180.8
2438.705	18076	180.8
2438.724	18077	180.8
2438.764	18078	180.8
2438.806	18079	180.8
2438.838	18080	180.8
2438.874	18081	180.8
2438.896	18082	180.8
2438.934	18083	180.8
2438.969	18084	180.8
2438.995	18085	180.9
2439.028	18086	180.9
2439.062	18087	180.9
2439.098	18088	180.9
2439.148	18089	180.9
2439.188	18090	180.9
2439.231	18091	180.9
2439.276	18092	180.9
2439.325	18093	180.9
2439.362	18094	180.9
2439.396	18095	181
2439.42	18096	181
2439.461	18097	181
2439.499	18098	181
2439.539	18099	181
2439.575	18100	181
2439.612	18101	181
2439.664	18102	181
2439.695	18103	181
2439.724	18104	181
2439.763	18105	181.1
2439.803	18106	181.1
2439.831	18107	181.1
2439.859	18108	181.1
2439.903	18109	181.1
2439.938	18110	181.1
2439.983	18111	181.1
2440.021	18112	181.1
2440.056	18113	181.1
2440.098	18114	181.1
2440.126	18115	181.2
2440.156	18116	181.2
2440.188	18117	181.2
2440.223	18118	181.2
2440.264	18119	181.2
2440.311	18120	181.2
2440.345	18121	181.2
2440.39	18122	181.2
2440.43	18123	181.2
2440.471	18124	181.2
2440.505	18125	181.3
2440.539	18126	181.3
2440.567	18127	181.3
2440.591	18128	181.3
2440.614	18129	181.3
2440.643	18130	181.3
2440.674	18131	181.3
2440.699	18132	181.3
2440.744	18133	181.3
2440.774	18134	181.3
2440.811	18135	181.4
2440.856	18136	181.4
2440.892	18137	181.4
2440.915	18138	181.4
2440.955	18139	181.4
2440.982	18140	181.4
2441.014	18141	181.4
2441.046	18142	181.4
2441.081	18143	181.4
2441.121	18144	181.4
2441.157	18145	181.5
2441.187	18146	181.5
2441.229	18147	181.5
2441.258	18148	181.5
2441.283	18149	181.5
2441.314	18150	181.5
2441.353	18151	181.5
2441.383	18152	181.5
2441.424	18153	181.5
2441.445	18154	181.5
2441.464	18155	181.6
2441.489	18156	181.6
2441.517	18157	181.6
2441.56	18158	181.6
2441.587	18159	181.6
2441.618	18160	181.6
2441.643	18161	181.6
2441.677	18162	181.6
2441.698	18163	181.6
2441.73	18164	181.6
2441.753	18165	181.7
2441.788	18166	181.7
2441.831	18167	181.7
2441.873	18168	181.7
2441.916	18169	181.7
2441.936	18170	181.7
2441.966	18171	181.7
2441.988	18172	181.7
2442.03	18173	181.7
2442.058	18174	181.7
2442.087	18175	181.8
2442.12	18176	181.8
2442.157	18177	181.8
2442.189	18178	181.8
2442.224	18179	181.8
2442.263	18180	181.8
2442.298	18181	181.8
2442.339	18182	181.8
2442.381	18183	181.8
2442.42	18184	181.8
2442.443	18185	181.9
2442.469	18186	181.9
2442.49	18187	181.9
2442.526	18188	181.9
