#This data file has 4 columns:			
#column 1:	Depth in m below the surface		
#column 2:	"Ice age following the WD2014 chronology, in years before 1950 C.E."		
#column 3:	"Accumulation reconstructed using an inverse firn densification model, in m ice equivalent per year"		
#column 4:	2 sigma accumulation uncertainty from monte-carlo simulation		
			
#Depth	Ice age	Accumulation	2 sigma uncertainty
#(m)	(years bp)	(m ice a-1)	(m ice a-1)
2664.132	25435	0.126	0.031
2664.47	25445	0.1226	0.030
2664.791	25455	0.1175	0.030
2665.098	25465	0.1123	0.030
2665.387	25475	0.1161	0.030
2665.702	25485	0.1197	0.030
2666.044	25495	0.1256	0.030
2666.389	25505	0.1198	0.030
2666.703	25515	0.1204	0.030
2666.989	25525	0.1181	0.030
2667.328	25535	0.1184	0.030
2667.634	25545	0.1201	0.030
2667.964	25555	0.118	0.030
2668.269	25565	0.1162	0.030
2668.591	25575	0.1158	0.030
2668.9	25585	0.118	0.030
2669.222	25595	0.1171	0.030
2669.537	25605	0.1234	0.030
2669.885	25615	0.1252	0.030
2670.22	25625	0.1241	0.030
2670.558	25635	0.1205	0.030
2670.859	25645	0.121	0.030
2671.19	25655	0.118	0.030
2671.523	25665	0.1191	0.030
2671.831	25675	0.1189	0.030
2672.15	25685	0.1188	0.030
2672.459	25695	0.1178	0.030
2672.795	25705	0.12	0.030
2673.104	25715	0.1197	0.030
2673.433	25725	0.115	0.030
2673.735	25735	0.1157	0.030
2674.042	25745	0.1138	0.030
2674.356	25755	0.116	0.030
2674.68	25765	0.1208	0.030
2674.999	25775	0.117	0.030
2675.313	25785	0.1192	0.030
2675.619	25795	0.1213	0.030
2675.955	25805	0.1224	0.030
2676.308	25815	0.1208	0.030
2676.607	25825	0.118	0.030
2676.911	25835	0.1155	0.030
2677.215	25845	0.1164	0.030
2677.536	25855	0.1184	0.030
2677.867	25865	0.1144	0.030
2678.161	25875	0.1148	0.030
2678.455	25885	0.1133	0.030
2678.755	25895	0.1181	0.030
2679.081	25905	0.12	0.030
2679.402	25915	0.1229	0.030
2679.727	25925	0.1233	0.030
2680.067	25935	0.12	0.030
2680.393	25945	0.1204	0.030
2680.701	25955	0.1163	0.030
2681.024	25965	0.1156	0.030
2681.325	25975	0.1169	0.030
2681.633	25985	0.1146	0.030
2681.95	25995	0.1175	0.030
2682.262	26005	0.117	0.030
2682.57	26015	0.1194	0.030
2682.895	26025	0.1193	0.031
2683.22	26035	0.1218	0.031
2683.543	26045	0.122	0.030
2683.881	26055	0.1204	0.030
2684.213	26065	0.1209	0.030
2684.503	26075	0.1239	0.030
2684.847	26085	0.1257	0.030
2685.227	26095	0.1267	0.030
2685.545	26105	0.1211	0.030
2685.864	26115	0.1103	0.030
2686.145	26125	0.1114	0.030
2686.419	26135	0.1139	0.030
2686.747	26145	0.1185	0.031
2687.086	26155	0.1208	0.031
2687.389	26165	0.118	0.031
2687.708	26175	0.1169	0.030
2688.014	26185	0.1199	0.030
2688.344	26195	0.1208	0.031
2688.655	26205	0.1226	0.031
2689.007	26215	0.1244	0.031
2689.324	26225	0.1268	0.031
2689.672	26235	0.1244	0.031
2690.012	26245	0.1219	0.031
2690.333	26255	0.1189	0.031
2690.637	26265	0.1208	0.031
2690.947	26275	0.1216	0.032
2691.276	26285	0.124	0.032
2691.624	26295	0.123	0.032
2691.975	26305	0.1252	0.032
2692.287	26315	0.1255	0.032
2692.62	26325	0.128	0.032
2692.963	26335	0.1267	0.032
2693.31	26345	0.1298	0.032
2693.662	26355	0.1297	0.032
2693.999	26365	0.1318	0.032
2694.362	26375	0.1281	0.032
2694.71	26385	0.1293	0.032
2695.045	26395	0.1269	0.032
2695.366	26405	0.1246	0.032
2695.703	26415	0.1242	0.032
2696.046	26425	0.1232	0.032
2696.349	26435	0.1217	0.032
2696.681	26445	0.1244	0.032
2697.023	26455	0.1294	0.031
2697.353	26465	0.1263	0.031
2697.712	26475	0.1282	0.031
2698.033	26485	0.1235	0.031
2698.375	26495	0.1217	0.031
2698.684	26505	0.1224	0.031
2699.013	26515	0.1235	0.031
2699.343	26525	0.1182	0.031
2699.683	26535	0.1146	0.031
2699.953	26545	0.1126	0.031
2700.255	26555	0.1191	0.032
2700.572	26565	0.1194	0.032
2700.931	26575	0.1253	0.032
2701.224	26585	0.1283	0.032
2701.603	26595	0.1308	0.032
2701.943	26605	0.1361	0.032
2702.32	26615	0.1323	0.032
2702.663	26625	0.1348	0.032
2703.032	26635	0.1286	0.032
2703.354	26645	0.1282	0.032
2703.694	26655	0.1244	0.032
2704.047	26665	0.1253	0.032
2704.359	26675	0.1236	0.032
2704.682	26685	0.1234	0.032
2705.007	26695	0.1279	0.032
2705.351	26705	0.1239	0.032
2705.701	26715	0.1246	0.032
2706.013	26725	0.1247	0.032
2706.35	26735	0.1292	0.032
2706.697	26745	0.128	0.032
2707.065	26755	0.1283	0.032
2707.372	26765	0.1282	0.032
2707.725	26775	0.1216	0.032
2708.06	26785	0.1224	0.032
2708.351	26795	0.1201	0.032
2708.693	26805	0.1233	0.032
2709.01	26815	0.1279	0.032
2709.372	26825	0.1297	0.032
2709.722	26835	0.129	0.032
2710.061	26845	0.1274	0.032
2710.376	26855	0.1275	0.032
2710.725	26865	0.1266	0.032
2711.076	26875	0.1303	0.032
2711.412	26885	0.1278	0.032
2711.789	26895	0.1239	0.032
2712.088	26905	0.1234	0.032
2712.406	26915	0.1222	0.032
2712.746	26925	0.1274	0.032
2713.096	26935	0.1265	0.032
2713.423	26945	0.1262	0.032
2713.747	26955	0.1277	0.032
2714.097	26965	0.131	0.032
2714.483	26975	0.1314	0.032
2714.81	26985	0.1278	0.032
2715.146	26995	0.1259	0.031
2715.471	27005	0.1274	0.031
2715.829	27015	0.1276	0.031
2716.153	27025	0.1271	0.031
2716.509	27035	0.1231	0.031
2716.796	27045	0.1188	0.031
2717.112	27055	0.1139	0.031
2717.418	27065	0.1146	0.031
2717.717	27075	0.112	0.031
2718.008	27085	0.1161	0.031
2718.319	27095	0.1192	0.031
2718.645	27105	0.1263	0.031
2718.984	27115	0.1307	0.032
2719.342	27125	0.1303	0.032
2719.679	27135	0.1303	0.032
2720.031	27145	0.1314	0.032
2720.369	27155	0.1311	0.032
2720.746	27165	0.1359	0.032
2721.08	27175	0.1364	0.032
2721.461	27185	0.1314	0.032
2721.83	27195	0.1262	0.033
2722.109	27205	0.1212	0.033
2722.428	27215	0.1246	0.033
2722.782	27225	0.1266	0.033
2723.128	27235	0.1267	0.033
2723.452	27245	0.1256	0.033
2723.74	27255	0.1237	0.033
2724.112	27265	0.1265	0.033
2724.442	27275	0.1359	0.033
2724.799	27285	0.1374	0.033
2725.185	27295	0.1384	0.033
2725.538	27305	0.1373	0.033
2725.892	27315	0.1307	0.033
2726.239	27325	0.1314	0.034
2726.582	27335	0.1259	0.034
2726.903	27345	0.1248	0.034
2727.256	27355	0.1336	0.034
2727.594	27365	0.1419	0.034
2728.019	27375	0.143	0.034
2728.388	27385	0.1399	0.034
2728.738	27395	0.1331	0.034
2729.087	27405	0.1304	0.034
2729.428	27415	0.1314	0.034
2729.775	27425	0.1323	0.034
2730.141	27435	0.1327	0.034
2730.487	27445	0.1323	0.034
2730.805	27455	0.1342	0.034
2731.178	27465	0.1345	0.034
2731.556	27475	0.1357	0.034
2731.899	27485	0.1333	0.034
2732.241	27495	0.1313	0.034
2732.601	27505	0.1286	0.034
2732.93	27515	0.129	0.034
2733.246	27525	0.1357	0.034
2733.622	27535	0.1429	0.034
2734.027	27545	0.146	0.035
2734.415	27555	0.1431	0.035
2734.775	27565	0.1435	0.035
2735.167	27575	0.1402	0.035
2735.549	27585	0.1409	0.035
2735.887	27595	0.1381	0.036
2736.262	27605	0.1356	0.036
2736.619	27615	0.1415	0.036
2737.009	27625	0.1421	0.036
2737.401	27635	0.1435	0.036
2737.752	27645	0.142	0.036
2738.109	27655	0.1429	0.036
2738.514	27665	0.1482	0.036
2738.916	27675	0.1559	0.036
2739.328	27685	0.1515	0.036
2739.737	27695	0.1496	0.036
2740.112	27705	0.1424	0.035
2740.483	27715	0.1348	0.035
2740.844	27725	0.1356	0.035
2741.153	27735	0.1314	0.035
2741.529	27745	0.1316	0.035
2741.878	27755	0.1361	0.034
2742.244	27765	0.1353	0.034
2742.599	27775	0.1332	0.034
2742.933	27785	0.1287	0.034
2743.266	27795	0.1299	0.034
2743.626	27805	0.1297	0.034
2743.942	27815	0.1326	0.034
2744.304	27825	0.1327	0.035
2744.653	27835	0.1425	0.035
2745.038	27845	0.1428	0.035
2745.418	27855	0.1426	0.035
2745.79	27865	0.1402	0.035
2746.166	27875	0.137	0.035
2746.504	27885	0.1386	0.035
2746.891	27895	0.139	0.035
2747.253	27905	0.1375	0.035
2747.614	27915	0.135	0.035
2747.967	27925	0.1347	0.035
2748.298	27935	0.1382	0.035
2748.69	27945	0.1398	0.035
2749.071	27955	0.1384	0.035
2749.42	27965	0.1287	0.035
2749.739	27975	0.1254	0.035
2750.06	27985	0.128	0.035
2750.387	27995	0.1376	0.035
2750.763	28005	0.144	0.035
2751.184	28015	0.1436	0.035
2751.562	28025	0.1432	0.035
2751.881	28035	0.1332	0.035
2752.252	28045	0.1319	0.035
2752.572	28055	0.1299	0.035
2752.927	28065	0.1331	0.035
2753.277	28075	0.1337	0.036
2753.642	28085	0.1356	0.036
2753.969	28095	0.1344	0.036
2754.337	28105	0.1357	0.036
2754.711	28115	0.1369	0.036
2755.083	28125	0.1381	0.036
2755.414	28135	0.1363	0.037
2755.771	28145	0.1413	0.037
2756.136	28155	0.1502	0.037
2756.563	28165	0.1487	0.037
2756.954	28175	0.1484	0.037
2757.326	28185	0.1455	0.037
2757.701	28195	0.1477	0.037
2758.085	28205	0.1456	0.037
2758.479	28215	0.1486	0.037
2758.851	28225	0.1406	0.037
2759.225	28235	0.1341	0.037
2759.543	28245	0.1342	0.037
2759.896	28255	0.1343	0.037
2760.265	28265	0.1432	0.037
2760.642	28275	0.1436	0.037
2761.037	28285	0.1438	0.037
2761.414	28295	0.1384	0.037
2761.745	28305	0.1396	0.037
2762.122	28315	0.1386	0.037
2762.495	28325	0.1436	0.037
2762.858	28335	0.1414	0.037
2763.223	28345	0.1457	0.037
2763.609	28355	0.1418	0.037
2763.999	28365	0.1465	0.036
2764.354	28375	0.1446	0.036
2764.745	28385	0.137	0.036
2765.105	28395	0.1394	0.036
2765.432	28405	0.1334	0.036
2765.813	28415	0.1335	0.036
2766.14	28425	0.1318	0.035
2766.457	28435	0.1277	0.035
2766.8	28445	0.1275	0.035
2767.138	28455	0.1313	0.035
2767.479	28465	0.1289	0.035
2767.832	28475	0.1276	0.034
2768.143	28485	0.1268	0.034
2768.467	28495	0.1282	0.034
2768.787	28505	0.1302	0.034
2769.159	28515	0.1266	0.034
2769.482	28525	0.1294	0.034
2769.814	28535	0.1311	0.034
2770.154	28545	0.1302	0.034
2770.494	28555	0.1297	0.034
2770.818	28565	0.1324	0.034
2771.194	28575	0.1321	0.034
2771.529	28585	0.1268	0.034
2771.874	28595	0.1257	0.034
2772.156	28605	0.1269	0.034
2772.487	28615	0.1225	0.034
2772.805	28625	0.1319	0.034
2773.16	28635	0.1309	0.034
2773.515	28645	0.1314	0.034
2773.826	28655	0.1292	0.034
2774.182	28665	0.1265	0.034
2774.522	28675	0.1285	0.034
2774.817	28685	0.1263	0.034
2775.164	28695	0.1274	0.034
2775.505	28705	0.1262	0.034
2775.836	28715	0.126	0.035
2776.139	28725	0.1272	0.035
2776.471	28735	0.1326	0.035
2776.825	28745	0.134	0.035
2777.18	28755	0.1324	0.035
2777.497	28765	0.1283	0.035
2777.823	28775	0.1304	0.035
2778.171	28785	0.1331	0.035
2778.502	28795	0.1328	0.035
2778.857	28805	0.134	0.035
2779.197	28815	0.1352	0.035
2779.518	28825	0.1368	0.035
2779.892	28835	0.13	0.035
2780.239	28845	0.1355	0.034
2780.563	28855	0.1326	0.034
2780.909	28865	0.1297	0.034
2781.269	28875	0.1247	0.034
2781.555	28885	0.1166	0.034
2781.856	28895	0.1128	0.033
2782.134	28905	0.1134	0.033
2782.449	28915	0.1193	0.033
2782.751	28925	0.1212	0.032
2783.073	28935	0.1202	0.032
2783.385	28945	0.1209	0.032
2783.679	28955	0.1155	0.032
2783.988	28965	0.1158	0.032
2784.285	28975	0.1131	0.032
2784.563	28985	0.1115	0.033
2784.848	28995	0.1131	0.033
2785.147	29005	0.1197	0.033
2785.47	29015	0.1226	0.033
2785.795	29025	0.1279	0.034
2786.101	29035	0.1224	0.034
2786.451	29045	0.1274	0.034
2786.755	29055	0.1289	0.034
2787.116	29065	0.1317	0.035
2787.446	29075	0.1333	0.035
2787.808	29085	0.1305	0.035
2788.129	29095	0.1346	0.035
2788.467	29105	0.1303	0.035
2788.821	29115	0.1302	0.035
2789.159	29125	0.1249	0.035
2789.455	29135	0.1221	0.035
2789.759	29145	0.1199	0.035
2790.064	29155	0.1255	0.035
2790.394	29165	0.1278	0.035
2790.752	29175	0.1213	0.035
2791.04	29185	0.1216	0.036
2791.339	29195	0.1215	0.036
2791.671	29205	0.133	0.036
2792.003	29215	0.1351	0.036
2792.375	29225	0.1342	0.036
2792.694	29235	0.1308	0.036
2793.048	29245	0.1306	0.036
2793.379	29255	0.1342	0.036
2793.723	29265	0.1311	0.036
2794.086	29275	0.1308	0.036
2794.381	29285	0.1305	0.036
2794.733	29295	0.1262	0.036
2795.058	29305	0.1221	0.036
2795.361	29315	0.1189	0.035
2795.656	29325	0.1193	0.035
2795.974	29335	0.1197	0.035
2796.283	29345	0.1208	0.035
2796.591	29355	0.1229	0.035
2796.914	29365	0.122	0.035
2797.241	29375	0.1252	0.035
2797.549	29385	0.1252	0.035
2797.888	29395	0.1261	0.035
2798.183	29405	0.1265	0.035
2798.53	29415	0.1279	0.035
2798.846	29425	0.1301	0.035
2799.176	29435	0.1261	0.035
2799.496	29445	0.1229	0.035
2799.796	29455	0.1208	0.035
2800.103	29465	0.1184	0.035
2800.398	29475	0.1206	0.035
2800.716	29485	0.1215	0.035
2801.033	29495	0.1219	0.035
2801.311	29505	0.1147	0.035
2801.63	29515	0.1178	0.035
2801.936	29525	0.123	0.035
2802.257	29535	0.1199	0.035
2802.572	29545	0.1171	0.035
2802.835	29555	0.1174	0.036
2803.131	29565	0.117	0.036
2803.45	29575	0.1209	0.036
2803.752	29585	0.1248	0.036
2804.084	29595	0.1257	0.036
2804.426	29605	0.1261	0.036
2804.738	29615	0.134	0.036
2805.049	29625	0.1318	0.036
2805.456	29635	0.1362	0.036
2805.782	29645	0.1303	0.036
2806.109	29655	0.1269	0.036
2806.398	29665	0.1251	0.036
2806.754	29675	0.116	0.035
2807.034	29685	0.1151	0.035
2807.287	29695	0.1081	0.035
2807.595	29705	0.1124	0.035
2807.87	29715	0.1166	0.034
2808.177	29725	0.1144	0.034
2808.481	29735	0.1149	0.034
2808.77	29745	0.114	0.034
2809.049	29755	0.1144	0.034
2809.334	29765	0.116	0.034
2809.672	29775	0.1194	0.034
2809.957	29785	0.1187	0.034
2810.261	29795	0.1148	0.034
2810.527	29805	0.1181	0.034
2810.847	29815	0.1192	0.034
2811.17	29825	0.1252	0.034
2811.458	29835	0.1211	0.034
2811.784	29845	0.1149	0.034
2812.06	29855	0.1083	0.034
2812.333	29865	0.1075	0.034
2812.579	29875	0.1123	0.034
2812.875	29885	0.1163	0.034
2813.219	29895	0.1231	0.034
2813.521	29905	0.1231	0.034
2813.829	29915	0.1221	0.034
2814.145	29925	0.1207	0.034
2814.456	29935	0.123	0.035
2814.768	29945	0.1156	0.035
2815.061	29955	0.1206	0.035
2815.352	29965	0.1184	0.035
2815.685	29975	0.1213	0.035
2815.974	29985	0.1202	0.034
2816.289	29995	0.1182	0.034
2816.587	30005	0.1197	0.034
2816.89	30015	0.1209	0.034
2817.206	30025	0.119	0.034
2817.49	30035	0.117	0.033
2817.797	30045	0.1143	0.033
2818.075	30055	0.1094	0.033
2818.363	30065	0.1068	0.033
2818.612	30075	0.1111	0.032
2818.902	30085	0.1091	0.032
2819.194	30095	0.1092	0.032
2819.473	30105	0.11	0.032
2819.737	30115	0.1086	0.032
2820.018	30125	0.1051	0.032
2820.274	30135	0.1031	0.032
2820.534	30145	0.1047	0.032
2820.795	30155	0.1075	0.032
2821.098	30165	0.1079	0.032
2821.363	30175	0.1102	0.032
2821.637	30185	0.1082	0.031
2821.926	30195	0.1109	0.031
2822.205	30205	0.1122	0.032
2822.5	30215	0.1094	0.032
2822.785	30225	0.1097	0.032
2823.027	30235	0.1062	0.032
2823.322	30245	0.1054	0.032
2823.58	30255	0.1048	0.032
2823.854	30265	0.1058	0.032
2824.114	30275	0.1102	0.031
2824.404	30285	0.1127	0.031
2824.695	30295	0.1139	0.031
2825.004	30305	0.1109	0.031
2825.275	30315	0.1112	0.031
2825.557	30325	0.1055	0.031
2825.82	30335	0.103	0.031
2826.075	30345	0.0973	0.031
2826.317	30355	0.1048	0.031
2826.567	30365	0.107	0.030
2826.872	30375	0.1078	0.030
2827.152	30385	0.1047	0.030
2827.39	30395	0.1033	0.030
2827.643	30405	0.0977	0.030
2827.915	30415	0.1002	0.030
2828.146	30425	0.1008	0.030
2828.415	30435	0.0999	0.030
2828.664	30445	0.1059	0.030
2828.956	30455	0.105	0.030
2829.221	30465	0.1054	0.030
2829.465	30475	0.1043	0.030
2829.743	30485	0.1023	0.030
2830.015	30495	0.1027	0.030
2830.238	30505	0.1052	0.030
2830.516	30515	0.1076	0.031
2830.818	30525	0.1102	0.031
2831.086	30535	0.103	0.031
2831.357	30545	0.0966	0.031
2831.581	30555	0.0978	0.031
2831.823	30565	0.1018	0.031
2832.093	30575	0.1152	0.031
2832.401	30585	0.1165	0.031
2832.73	30595	0.1169	0.032
2833.009	30605	0.1115	0.032
2833.277	30615	0.1089	0.032
2833.555	30625	0.1044	0.032
2833.821	30635	0.1053	0.032
2834.064	30645	0.1062	0.032
2834.356	30655	0.1113	0.032
2834.643	30665	0.1124	0.032
2834.924	30675	0.1077	0.032
2835.192	30685	0.1092	0.031
2835.47	30695	0.1104	0.031
2835.755	30705	0.1079	0.031
2836.039	30715	0.1051	0.031
2836.291	30725	0.1041	0.031
2836.547	30735	0.102	0.031
2836.807	30745	0.1038	0.031
2837.083	30755	0.1065	0.031
2837.337	30765	0.109	0.031
2837.647	30775	0.1067	0.031
2837.917	30785	0.1091	0.031
2838.187	30795	0.1066	0.031
2838.469	30805	0.105	0.031
2838.717	30815	0.1046	0.031
2838.992	30825	0.1025	0.031
2839.252	30835	0.1046	0.031
2839.52	30845	0.1044	0.031
2839.781	30855	0.1025	0.031
2840.049	30865	0.1056	0.031
2840.304	30875	0.1066	0.031
2840.6	30885	0.1097	0.031
2840.859	30895	0.1045	0.031
2841.142	30905	0.1059	0.031
2841.397	30915	0.1061	0.031
2841.675	30925	0.1096	0.031
2841.957	30935	0.108	0.031
2842.244	30945	0.1055	0.031
2842.505	30955	0.1041	0.031
2842.76	30965	0.0996	0.031
2843.023	30975	0.1011	0.030
2843.263	30985	0.0984	0.030
2843.534	30995	0.0999	0.030
2843.759	31005	0.0997	0.030
2844.025	31015	0.0992	0.030
2844.256	31025	0.1065	0.030
2844.548	31035	0.1041	0.030
2844.83	31045	0.1033	0.030
2845.074	31055	0.0973	0.030
2845.31	31065	0.0999	0.030
2845.56	31075	0.1016	0.030
2845.841	31085	0.101	0.030
2846.101	31095	0.1019	0.030
2846.359	31105	0.0986	0.030
2846.609	31115	0.0964	0.030
2846.827	31125	0.097	0.029
2847.074	31135	0.0972	0.029
2847.348	31145	0.0986	0.030
2847.595	31155	0.099	0.030
2847.842	31165	0.1	0.030
2848.098	31175	0.1014	0.029
2848.346	31185	0.0992	0.030
2848.61	31195	0.0998	0.030
2848.848	31205	0.0981	0.030
2849.106	31215	0.101	0.030
2849.351	31225	0.1033	0.030
2849.64	31235	0.1004	0.030
2849.924	31245	0.0995	0.030
2850.165	31255	0.0997	0.030
2850.392	31265	0.1002	0.030
2850.617	31275	0.1003	0.030
2850.841	31285	0.1003	0.030
2851.063	31295	0.1001	0.030
2851.283	31305	0.0995	0.029
2851.502	31315	0.0989	0.029
2851.719	31325	0.0988	0.029
2851.934	31335	0.0987	0.029
2852.148	31345	0.0981	0.029
2852.361	31355	0.0974	0.029
2852.572	31365	0.0972	0.029
2852.782	31375	0.098	0.029
2852.99	31385	0.0987	0.029
2853.197	31395	0.0985	0.029
2853.403	31405	0.0983	0.029
2853.608	31415	0.0979	0.029
2853.812	31425	0.0974	0.029
2854.015	31435	0.0969	0.029
2854.216	31445	0.0967	0.029
2854.416	31455	0.0964	0.029
2854.616	31465	0.0962	0.029
2854.814	31475	0.0961	0.029
2855.012	31485	0.0961	0.029
2855.208	31495	0.0959	0.029
2855.404	31505	0.0958	0.029
2855.599	31515	0.0959	0.029
2855.793	31525	0.0963	0.029
2855.986	31535	0.0967	0.029
2856.179	31545	0.0964	0.029
2856.37	31555	0.0961	0.029
2856.561	31565	0.0958	0.029
2856.752	31575	0.0957	0.029
2856.941	31585	0.0955	0.029
2857.13	31595	0.0956	0.029
2857.318	31605	0.0957	0.028
2857.506	31615	0.0958	0.028
2857.693	31625	0.0957	0.028
2857.88	31635	0.0956	0.028
2858.066	31645	0.0957	0.028
2858.251	31655	0.0962	0.028
2858.436	31665	0.0966	0.028
2858.621	31675	0.0961	0.028
2858.805	31685	0.0952	0.029
2858.989	31695	0.0944	0.029
2859.172	31705	0.0948	0.029
2859.355	31715	0.0952	0.029
2859.538	31725	0.0957	0.029
2859.72	31735	0.0965	0.029
2859.902	31745	0.0973	0.029
2860.083	31755	0.0979	0.029
2860.264	31765	0.0983	0.029
2860.445	31775	0.0988	0.029
2860.626	31785	0.0992	0.029
2860.807	31795	0.0996	0.029
2860.987	31805	0.0999	0.029
2861.167	31815	0.0999	0.030
2861.347	31825	0.0998	0.030
2861.526	31835	0.0998	0.030
2861.706	31845	0.1002	0.030
2861.885	31855	0.1005	0.030
2862.064	31865	0.101	0.030
2862.243	31875	0.1018	0.030
2862.422	31885	0.1025	0.030
2862.601	31895	0.1029	0.030
2862.78	31905	0.1031	0.030
2862.959	31915	0.1033	0.030
2863.138	31925	0.1027	0.030
2863.316	31935	0.1019	0.030
2863.495	31945	0.1011	0.030
2863.674	31955	0.1007	0.030
2863.852	31965	0.1004	0.030
2864.031	31975	0.1003	0.029
2864.21	31985	0.1004	0.029
2864.388	31995	0.1006	0.029
2864.567	32005	0.1009	0.029
2864.746	32015	0.1014	0.029
2864.925	32025	0.1018	0.029
2865.104	32035	0.1018	0.029
2865.283	32045	0.1018	0.029
2865.463	32055	0.1017	0.029
2865.642	32065	0.1018	0.029
2865.822	32075	0.102	0.029
2866.001	32085	0.1021	0.029
2866.181	32095	0.1018	0.030
2866.362	32105	0.1015	0.030
2866.542	32115	0.1014	0.030
2866.722	32125	0.1016	0.030
2866.903	32135	0.1017	0.030
2867.084	32145	0.1024	0.030
2867.265	32155	0.1033	0.030
2867.447	32165	0.1042	0.030
2867.628	32175	0.1044	0.030
2867.81	32185	0.1045	0.030
2867.992	32195	0.1046	0.030
2868.175	32205	0.1047	0.030
2868.358	32215	0.1047	0.030
2868.541	32225	0.1047	0.030
2868.724	32235	0.1047	0.030
2868.908	32245	0.1047	0.030
2869.092	32255	0.1054	0.031
2869.277	32265	0.1064	0.031
2869.461	32275	0.1075	0.031
2869.647	32285	0.1082	0.031
2869.832	32295	0.109	0.031
2870.018	32305	0.1098	0.031
2870.205	32315	0.1108	0.031
2870.391	32325	0.1118	0.032
2870.578	32335	0.1124	0.032
2870.766	32345	0.1127	0.032
2870.954	32355	0.113	0.032
2871.142	32365	0.1135	0.032
2871.331	32375	0.1139	0.032
2871.521	32385	0.1144	0.032
2871.711	32395	0.1149	0.033
2871.901	32405	0.1154	0.033
2872.092	32415	0.1159	0.033
2872.283	32425	0.1163	0.033
2872.475	32435	0.1167	0.033
2872.667	32445	0.1165	0.033
2872.86	32455	0.1162	0.033
2873.053	32465	0.1161	0.033
2873.247	32475	0.1162	0.033
2873.441	32485	0.1162	0.033
2873.636	32495	0.1162	0.033
2873.832	32505	0.1161	0.032
2874.028	32515	0.1159	0.032
2874.224	32525	0.1152	0.032
2874.421	32535	0.1146	0.032
2874.619	32545	0.1141	0.032
2874.817	32555	0.1136	0.032
2875.016	32565	0.1133	0.032
2875.215	32575	0.1135	0.032
2875.415	32585	0.1137	0.032
2875.616	32595	0.1138	0.032
2875.817	32605	0.1138	0.032
2876.019	32615	0.114	0.032
2876.221	32625	0.1145	0.032
2876.425	32635	0.115	0.032
2876.628	32645	0.1154	0.032
2876.833	32655	0.1158	0.033
2877.037	32665	0.1161	0.033
2877.243	32675	0.1162	0.033
2877.449	32685	0.1164	0.033
2877.656	32695	0.1173	0.033
2877.863	32705	0.1182	0.033
2878.072	32715	0.1191	0.033
2878.28	32725	0.1201	0.033
2878.49	32735	0.1209	0.033
2878.7	32745	0.1212	0.034
2878.91	32755	0.1215	0.034
2879.122	32765	0.122	0.034
2879.334	32775	0.1226	0.034
2879.546	32785	0.1228	0.034
2879.76	32795	0.1224	0.034
2879.974	32805	0.1221	0.034
2880.188	32815	0.122	0.034
2880.404	32825	0.1219	0.034
2880.62	32835	0.1215	0.034
2880.836	32845	0.1209	0.034
2881.053	32855	0.1204	0.033
2881.271	32865	0.1202	0.033
2881.49	32875	0.1199	0.033
2881.709	32885	0.1195	0.033
2881.929	32895	0.1192	0.033
2882.149	32905	0.1194	0.033
2882.37	32915	0.1196	0.033
2882.592	32925	0.1198	0.033
2882.814	32935	0.1199	0.033
2883.037	32945	0.1198	0.033
2883.261	32955	0.1195	0.033
2883.485	32965	0.1192	0.033
2883.709	32975	0.1195	0.033
2883.935	32985	0.1198	0.033
2884.161	32995	0.1206	0.033
2884.387	33005	0.1215	0.033
2884.614	33015	0.1221	0.033
2884.842	33025	0.1227	0.033
2885.07	33035	0.1227	0.033
2885.299	33045	0.1222	0.033
2885.528	33055	0.1215	0.033
2885.758	33065	0.1205	0.033
2885.988	33075	0.1196	0.033
2886.219	33085	0.1193	0.033
2886.45	33095	0.1191	0.033
2886.682	33105	0.119	0.033
2886.914	33115	0.1188	0.033
2887.147	33125	0.1181	0.033
2887.38	33135	0.1173	0.032
2887.614	33145	0.1166	0.032
2887.848	33155	0.1159	0.032
2888.082	33165	0.1156	0.032
2888.317	33175	0.1156	0.032
2888.552	33185	0.1155	0.032
2888.787	33195	0.1152	0.032
2889.023	33205	0.1152	0.032
2889.259	33215	0.1159	0.032
2889.496	33225	0.1162	0.032
2889.732	33235	0.1154	0.032
2889.969	33245	0.1148	0.032
2890.206	33255	0.1156	0.032
2890.444	33265	0.1164	0.032
2890.681	33275	0.117	0.032
2890.919	33285	0.1176	0.032
2891.157	33295	0.1185	0.032
2891.395	33305	0.1195	0.032
2891.633	33315	0.1194	0.033
2891.871	33325	0.1189	0.033
2892.11	33335	0.1192	0.033
2892.348	33345	0.1198	0.033
2892.586	33355	0.1199	0.033
2892.825	33365	0.1194	0.033
2893.063	33375	0.1195	0.033
2893.301	33385	0.1202	0.033
2893.54	33395	0.1205	0.033
2893.778	33405	0.1206	0.033
2894.016	33415	0.1206	0.033
2894.254	33425	0.1205	0.033
2894.491	33435	0.1202	0.033
2894.729	33445	0.1193	0.033
2894.966	33455	0.1186	0.033
